date,quarter,house_id,house_type,sales_type,year_build,purchase_price,%_change_between_offer_and_purchase,no_rooms,sqm,sqm_price,address,zip_code,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%
2004-12-31,2004Q4,1158987,Apartment,regular_sale,1963,822500,0.0,2,89.0,9241.573,"Sofievej 226, 3",9000,Aalborg,North jutland,Jutland,2.0,1.15,5.26
2004-12-31,2004Q4,1159046,Villa,regular_sale,1982,442500,0.0,3,90.0,4916.6665,Skåremosevej 36,4160,Herlufmagle,Other islands,Zealand,2.0,1.15,5.26
2004-12-31,2004Q4,1159014,Apartment,family_sale,1917,2911250,0.0,2,65.0,44788.46,"Slangerupgade 7, 1. tv",2200,København N,"Capital, Copenhagen",Zealand,2.0,1.15,5.26
2004-12-31,2004Q4,1159005,Apartment,other_sale,1890,2800000,0.0,4,132.0,21212.121,"Astergade 8A, 1. th",4230,Skælskør,Other islands,Zealand,2.0,1.15,5.26
2004-12-31,2004Q4,1159067,Villa,regular_sale,1972,1200000,0.0,4,135.0,8888.889,Tværsigvej 46,6740,Bramming,South jutland,Jutland,2.0,1.15,5.26
2004-12-31,2004Q4,1159007,Apartment,other_sale,1890,2800000,0.0,4,98.0,28571.428,"Astergade 8B, 1. th",4230,Skælskør,Other islands,Zealand,2.0,1.15,5.26
2004-12-29,2004Q4,1159139,Apartment,regular_sale,1955,1975000,0.0,4,92.0,21467.39,"Hobrovej 90, st. tv",8920,Randers NV,East & mid jutland,Jutland,2.0,1.15,5.26
2004-12-29,2004Q4,1159121,Villa,regular_sale,1937,420000,0.0,3,150.0,2800.0,Bøgelundvej 44A,7620,Lemvig,South jutland,Jutland,2.0,1.15,5.26
2004-12-29,2004Q4,1159223,Apartment,other_sale,1932,1700000,0.0,2,75.0,22666.666,"Oddervej 85, 1",8270,Højbjerg,East & mid jutland,Jutland,2.0,1.15,5.26
2004-12-29,2004Q4,1159137,Apartment,regular_sale,1955,1975000,0.0,3,73.0,27054.795,"Hobrovej 90, 1. tv",8920,Randers NV,East & mid jutland,Jutland,2.0,1.15,5.26
2004-12-29,2004Q4,1159144,Villa,regular_sale,1954,1035000,0.0,5,150.0,6900.0,Solvej 33,5700,Svendborg,Fyn & islands,Fyn & islands,2.0,1.15,5.26
2004-12-29,2004Q4,1159225,Townhouse,regular_sale,1979,1995000,0.0,5,154.0,12954.546,Katholm 315,3670,Veksø Sjælland,North Zealand,Zealand,2.0,1.15,5.26
2004-12-28,2004Q4,1159260,Villa,regular_sale,1800,2695000,0.0,4,252.0,10694.444,Viby Bygade 19,5370,Mesinge,Fyn & islands,Fyn & islands,2.0,1.15,5.26
2004-12-28,2004Q4,1159248,Villa,regular_sale,1977,1932500,0.0,8,226.0,8550.885,Klokkens Kvarter 9,5220,Odense SA,Fyn & islands,Fyn & islands,2.0,1.15,5.26
2004-12-28,2004Q4,1159306,Villa,regular_sale,1972,1150000,0.0,7,197.0,5837.5635,Banevangen 5,3700,Rønne,Bornholm,Bornholm,2.0,1.15,5.26
2004-12-28,2004Q4,1159319,Villa,family_sale,1865,1076000,0.0,5,133.0,8090.2256,Rosendalsvej 6,3140,Ãlsgårde,North Zealand,Zealand,2.0,1.15,5.26
