date,quarter,house_id,house_type,sales_type,year_build,purchase_price,%_change_between_offer_and_purchase,no_rooms,sqm,sqm_price,address,zip_code,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%
1994-12-31,1994Q4,1449833,Summerhouse,regular_sale,1982,269000,0.0,2,44.0,6113.636,Islandsvej 14,3310,Alsted,North Zealand,Zealand,5.0,1.99,8.39
1994-12-31,1994Q4,1449850,Villa,family_sale,1848,458827,0.0,5,190.0,2414.879,Mølmark 7,6310,Broager,South jutland,Jutland,5.0,1.99,8.39
1994-12-31,1994Q4,1449839,Farm,regular_sale,1877,495220,0.0,4,105.0,4716.381,Onsbjerg Vestermark 3,8305,Samsø,East & mid jutland,Jutland,5.0,1.99,8.39
1994-12-30,1994Q4,1449878,Villa,other_sale,1971,372355,0.0,5,165.0,2256.697,Manbjergvej 33,8541,Skødstrup,East & mid jutland,Jutland,5.0,1.99,8.39
1994-12-29,1994Q4,1449896,Apartment,other_sale,1930,420000,0.0,3,92.0,4565.2173,"Asterbro 80, 1. tv",9000,Aalborg,North jutland,Jutland,5.0,1.99,8.39
1994-12-29,1994Q4,1449914,Villa,regular_sale,1997,257000,0.0,7,310.0,829.0323,Agerkrogvej 1A,6862,Tistrup,South jutland,Jutland,5.0,1.99,8.39
1994-12-29,1994Q4,1449904,Villa,regular_sale,1918,304000,0.0,6,205.0,1482.9269,Annagade 5,4220,Korsør,Other islands,Zealand,5.0,1.99,8.39
1994-12-29,1994Q4,1449891,Villa,regular_sale,1971,991562,0.0,4,135.0,7344.904,Hedager 22,2670,Greve,"Capital, Copenhagen",Zealand,5.0,1.99,8.39
1994-12-29,1994Q4,1449899,Apartment,other_sale,1966,420000,0.0,3,86.0,4883.7207,"Rosengården 10, 1. th",9200,Aalborg SV,North jutland,Jutland,5.0,1.99,8.39
1994-12-28,1994Q4,1449937,Villa,family_sale,1995,2850000,0.0,6,186.0,15322.581,Skodsborgvej 136A,2840,Holte,"Capital, Copenhagen",Zealand,5.0,1.99,8.39
1994-12-28,1994Q4,1449921,Townhouse,regular_sale,1917,303599,0.0,3,96.0,3162.4895,Poulas Alle 35,4400,Kalundborg,Other islands,Zealand,5.0,1.99,8.39
1994-12-28,1994Q4,1449936,Villa,regular_sale,1917,657360,0.0,5,140.0,4695.4287,Villavej 30,8870,Langå,East & mid jutland,Jutland,5.0,1.99,8.39
1994-12-27,1994Q4,1449975,Apartment,regular_sale,1897,1170000,0.0,4,126.0,9285.714,"Vestergade 34B, 1. 2",4850,Stubbekøbing,Other islands,Zealand,5.0,1.99,8.39
1994-12-27,1994Q4,1449955,Farm,family_sale,1935,2957000,0.0,12,328.0,9015.244,Hyvildvej 50A,7330,Brande,South jutland,Jutland,5.0,1.99,8.39
1994-12-27,1994Q4,1449981,Villa,regular_sale,1977,590000,0.0,7,238.0,2478.9917,Kærvang 9,9850,Hirtshals,North jutland,Jutland,5.0,1.99,8.39
1994-12-26,1994Q4,1450013,Villa,regular_sale,1970,1239335,0.0,6,174.0,7122.6147,Agertoften 31,4320,Lejre,Other islands,Zealand,5.0,1.99,8.39
1994-12-26,1994Q4,1449992,Villa,regular_sale,1977,764000,0.0,4,118.0,6474.576,Fyrrevej 31,4632,Bjæverskov,Other islands,Zealand,5.0,1.99,8.39
1994-12-26,1994Q4,1449986,Farm,family_sale,1872,2778000,0.0,14,450.0,6173.3335,Kristianssædevej 46,4930,Maribo,Other islands,Zealand,5.0,1.99,8.39
1994-12-25,1994Q4,1450024,Farm,family_sale,1873,1500000,0.0,9,272.0,5514.706,Hjallerupvej 22,9320,Hjallerup,North jutland,Jutland,5.0,1.99,8.39
1994-12-22,1994Q4,1450057,Villa,regular_sale,1907,510000,0.0,8,161.0,3167.702,Højskolevej 28,7100,Vejle,South jutland,Jutland,5.0,1.99,8.39
1994-12-21,1994Q4,1450118,Apartment,regular_sale,1900,1250000,0.0,2,77.0,16233.767,"Sønderbrogade 73, 1. th",8700,Horsens,East & mid jutland,Jutland,5.0,1.99,8.39
1994-12-21,1994Q4,1450070,Apartment,regular_sale,1908,3400000,0.0,3,84.0,40476.19,"Amaliegade 6, 4. th",8700,Horsens,East & mid jutland,Jutland,5.0,1.99,8.39
1994-12-21,1994Q4,1450084,Villa,regular_sale,1971,759543,0.0,5,136.0,5584.875,Tammosevej 74,3320,Skævinge,North Zealand,Zealand,5.0,1.99,8.39
1994-12-21,1994Q4,1450077,Apartment,regular_sale,1912,750000,0.0,5,108.0,6944.4443,"Emil Møllers Gade 80, 1",8700,Horsens,East & mid jutland,Jutland,5.0,1.99,8.39
1994-12-21,1994Q4,1450079,Villa,regular_sale,1930,535000,0.0,6,154.0,3474.026,Havevej 3,8840,Rødkærsbro,East & mid jutland,Jutland,5.0,1.99,8.39
1994-12-20,1994Q4,1450151,Farm,regular_sale,1899,693000,0.0,5,269.0,2576.2083,Sønderskovvej 14,6800,Varde,South jutland,Jutland,5.0,1.99,8.39
1994-12-20,1994Q4,1450199,Villa,family_sale,1959,700000,0.0,5,116.0,6034.483,Terp Skovvej 107,8270,Højbjerg,East & mid jutland,Jutland,5.0,1.99,8.39
1994-12-20,1994Q4,1450219,Villa,regular_sale,1977,601000,0.0,4,124.0,4846.7744,Anfangervej 5,4684,Holmegaard,Other islands,Zealand,5.0,1.99,8.39
1994-12-20,1994Q4,1450217,Townhouse,other_sale,1976,427531,0.0,4,126.0,3393.1033,Kildeparken 140,6000,Kolding,South jutland,Jutland,5.0,1.99,8.39
1994-12-20,1994Q4,1450179,Villa,regular_sale,1929,791000,0.0,5,173.0,4572.2544,Hunderupvænget 4,5230,Odense M,Fyn & islands,Fyn & islands,5.0,1.99,8.39
1994-12-20,1994Q4,1450177,Villa,family_sale,1925,255000,0.0,4,103.0,2475.7283,Foldingbrovej 19,6230,Rødekro,South jutland,Jutland,5.0,1.99,8.39
