date,quarter,house_id,house_type,sales_type,year_build,purchase_price,%_change_between_offer_and_purchase,no_rooms,sqm,sqm_price,address,zip_code,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%
1999-12-31,1999Q4,1321557,Farm,regular_sale,1971,2130000,0.0,8,268.0,7947.761,Louisesmindevej 1,9330,Dronninglund,North jutland,Jutland,2.75,2.5,6.6
1999-12-31,1999Q4,1321539,Villa,other_sale,1968,743750,0.0,5,131.0,5677.481,Strandlystvej 40,5330,Munkebo,Fyn & islands,Fyn & islands,2.75,2.5,6.6
1999-12-31,1999Q4,1321559,Villa,regular_sale,1900,1741744,0.0,4,160.0,10885.9,Astergade 27D,4050,Skibby,Other islands,Zealand,2.75,2.5,6.6
1999-12-30,1999Q4,1321571,Summerhouse,family_sale,1962,323000,0.0,4,65.0,4969.231,Egernstien 3,4573,Højby,Other islands,Zealand,2.75,2.5,6.6
1999-12-29,1999Q4,1321595,Villa,regular_sale,1994,1200000,0.0,7,156.0,7692.3076,Bakkegårdsvej 50,5330,Munkebo,Fyn & islands,Fyn & islands,2.75,2.5,6.6
1999-12-29,1999Q4,1321651,Villa,family_sale,1925,330000,0.0,4,97.0,3402.0618,Bastemosevej 12,5953,Tranekær,Fyn & islands,Fyn & islands,2.75,2.5,6.6
1999-12-28,1999Q4,1321703,Villa,regular_sale,1911,2500000,0.0,2,68.0,36764.707,"Vodskovvej 40B, 1",9310,Vodskov,North jutland,Jutland,2.75,2.5,6.6
1999-12-28,1999Q4,1321697,Villa,regular_sale,1953,1035622,0.0,5,119.0,8702.706,Landehjælpvej 11,2300,København S,"Capital, Copenhagen",Zealand,2.75,2.5,6.6
1999-12-28,1999Q4,1321693,Farm,regular_sale,1971,1126528,0.0,5,180.0,6258.489,Vadet 2,4660,Store Heddinge,Other islands,Zealand,2.75,2.5,6.6
1999-12-28,1999Q4,1321709,Villa,regular_sale,1942,402000,0.0,5,115.0,3495.652,Almindingensvej 14,3751,Astermarie,Bornholm,Bornholm,2.75,2.5,6.6
1999-12-27,1999Q4,1321771,Villa,regular_sale,1948,493082,0.0,4,137.0,3599.1387,Rønne Alle 6,7361,Ejstrupholm,South jutland,Jutland,2.75,2.5,6.6
1999-12-27,1999Q4,1321766,Villa,regular_sale,1926,796667,0.0,7,172.0,4631.7847,Silkeborgvej 276,8700,Horsens,East & mid jutland,Jutland,2.75,2.5,6.6
