date,quarter,house_id,house_type,sales_type,year_build,purchase_price,%_change_between_offer_and_purchase,no_rooms,sqm,sqm_price,address,zip_code,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%
2011-12-31,2011Q4,880253,Farm,family_sale,1959,1000000,0.0,8,224.0,4464.2856,Ãnumvej 146,6900,Skjern,South jutland,Jutland,1.5,2.76,4.75
2011-12-31,2011Q4,880229,Farm,regular_sale,1805,3900000,0.0,6,169.0,23076.924,Postvejen 15,6720,Fanø,South jutland,Jutland,1.5,2.76,4.75
2011-12-30,2011Q4,880258,Apartment,regular_sale,1968,575000,0.0,2,76.0,7565.7896,"Grønningen 21, st. tv",7200,Grindsted,South jutland,Jutland,1.5,2.76,4.75
2011-12-29,2011Q4,880332,Villa,regular_sale,1928,885000,-1.0,5,131.0,6755.725,Starupvej 4,6823,Ansager,South jutland,Jutland,1.5,2.76,4.75
2011-12-29,2011Q4,880340,Summerhouse,regular_sale,1975,1025000,-6.0,4,64.0,16015.625,Lyngvejen 69,6950,Ringkøbing,South jutland,Jutland,1.5,2.76,4.75
2011-12-29,2011Q4,880324,Villa,regular_sale,1800,1800000,-9.0,8,212.0,8490.566,Astergade 60,6270,Tønder,South jutland,Jutland,1.5,2.76,4.75
2011-12-29,2011Q4,880302,Apartment,regular_sale,1907,5300000,0.0,3,85.0,62352.94,"Vesterbrogade 3B, 1. th",7100,Vejle,South jutland,Jutland,1.5,2.76,4.75
2011-12-29,2011Q4,880331,Farm,family_sale,1900,5515000,0.0,8,149.0,37013.42,Hulegårdsvej 8,4100,Ringsted,Other islands,Zealand,1.5,2.76,4.75
2011-12-29,2011Q4,880316,Farm,family_sale,1723,4614633,0.0,10,514.0,8977.885,Helledivej 58,9490,Pandrup,North jutland,Jutland,1.5,2.76,4.75
2011-12-29,2011Q4,880299,Summerhouse,regular_sale,1971,1100000,-8.0,4,85.0,12941.177,Vidjekrogen 24,3300,Frederiksværk,North Zealand,Zealand,1.5,2.76,4.75
2011-12-29,2011Q4,880362,Villa,regular_sale,1935,800000,-20.0,4,78.0,10256.41,Vinderupvej 12,9220,Aalborg Ast,North jutland,Jutland,1.5,2.76,4.75
