date,quarter,house_id,house_type,sales_type,year_build,purchase_price,%_change_between_offer_and_purchase,no_rooms,sqm,sqm_price,address,zip_code,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%
2015-12-31,2015Q4,698138,Apartment,regular_sale,1958,600000,0.0,3,76.0,7894.737,"Nykøbingvej 67, 1",4990,Sakskøbing,Other islands,Zealand,0.0,0.45,2.78
2015-12-31,2015Q4,698162,Farm,regular_sale,1898,797500,0.0,5,98.0,8137.755,Fuglsigvej 15,6818,Ãrre,South jutland,Jutland,0.0,0.45,2.78
2015-12-31,2015Q4,698159,Villa,family_sale,1915,600000,0.0,6,118.0,5084.7456,Lendemark Hovedgade 2,4780,Stege,Other islands,Zealand,0.0,0.45,2.78
2015-12-31,2015Q4,698140,Farm,family_sale,1877,2397000,0.0,5,200.0,11985.0,Rullegangen 1,5400,Bogense,Fyn & islands,Fyn & islands,0.0,0.45,2.78
2015-12-31,2015Q4,698154,Apartment,family_sale,1895,1500000,0.0,10,218.0,6880.734,"Astrupvej 909A, st",9800,Hjørring,North jutland,Jutland,0.0,0.45,2.78
2015-12-31,2015Q4,698151,Farm,family_sale,1890,4900000,0.0,11,303.0,16171.617,Lundbjergvej 111,7080,Børkop,South jutland,Jutland,0.0,0.45,2.78
2015-12-30,2015Q4,698186,Villa,regular_sale,1955,1015000,-7.0,3,208.0,4879.8076,Lindehaven 25,5270,Odense N,Fyn & islands,Fyn & islands,0.0,0.45,2.78
2015-12-30,2015Q4,698180,Summerhouse,regular_sale,1961,1000000,0.0,5,125.0,8000.0,Indelukket 3,3220,Tisvildeleje,North Zealand,Zealand,0.0,0.45,2.78
2015-12-29,2015Q4,698342,Apartment,regular_sale,1918,6359042,0.0,3,93.0,68376.8,"Limfjordsvej 47A, st. th",9670,Løgstør,North jutland,Jutland,0.0,0.45,2.78
2015-12-29,2015Q4,698339,Apartment,regular_sale,1918,6359042,0.0,4,92.0,69120.02,"Limfjordsvej 47B, 1",9670,Løgstør,North jutland,Jutland,0.0,0.45,2.78
2015-12-29,2015Q4,698296,Villa,regular_sale,1974,2750000,-2.0,5,152.0,18092.105,Arnebjergvej 71,3650,Alstykke,North Zealand,Zealand,0.0,0.45,2.78
2015-12-29,2015Q4,698357,Townhouse,regular_sale,2016,1800000,-3.0,3,112.0,16071.429,Tværpilen 17,7500,Holstebro,South jutland,Jutland,0.0,0.45,2.78
2015-12-29,2015Q4,698324,Villa,regular_sale,1975,775000,-13.0,5,206.0,3762.136,Ege Alle 132,8766,Nørre Snede,East & mid jutland,Jutland,0.0,0.45,2.78
2015-12-29,2015Q4,698243,Apartment,regular_sale,1904,3500000,0.0,3,77.0,45454.547,"Ll Nørregade 24, 2. th",9240,Nibe,North jutland,Jutland,0.0,0.45,2.78
2015-12-29,2015Q4,698312,Villa,regular_sale,1966,2100000,-4.0,4,159.0,13207.547,Baneringen 17,3660,Stenløse,North Zealand,Zealand,0.0,0.45,2.78
2015-12-29,2015Q4,698307,Townhouse,regular_sale,1942,3900000,-2.0,4,88.0,44318.184,Kildegårdsvænget 18,2900,Hellerup,"Capital, Copenhagen",Zealand,0.0,0.45,2.78
2015-12-29,2015Q4,698247,Apartment,regular_sale,1995,4107000,0.0,3,111.0,37000.0,"Overgaden Neden Vandet 5A, 2. tv",1414,København K,"Capital, Copenhagen",Zealand,0.0,0.45,2.78
2015-12-29,2015Q4,698349,Apartment,regular_sale,1949,1150000,-8.0,2,55.0,20909.092,"Lystoftevej 14B, 1. th",2800,Kongens Lyngby,"Capital, Copenhagen",Zealand,0.0,0.45,2.78
2015-12-29,2015Q4,698228,Apartment,regular_sale,1936,5300000,0.0,3,88.0,60227.273,"Ramsherred 53B, 1. th",6200,Aabenraa,South jutland,Jutland,0.0,0.45,2.78
