date,quarter,house_id,house_type,sales_type,year_build,purchase_price,%_change_between_offer_and_purchase,no_rooms,sqm,sqm_price,address,zip_code,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%
2003-12-31,2003Q4,1196447,Townhouse,regular_sale,1963,720000,0.0,1,31.0,23225.807,"Hospitalsgade 38, kl. 4",7323,Give,South jutland,Jutland,2.0,2.08,5.11
2003-12-31,2003Q4,1196454,Villa,regular_sale,1902,335000,0.0,3,62.0,5403.2256,Ulstrup Skovvej 10,8860,Ulstrup,East & mid jutland,Jutland,2.0,2.08,5.11
2003-12-31,2003Q4,1196442,Villa,regular_sale,1920,632000,0.0,6,186.0,3397.8494,Skolebakkevej 28,8305,Samsø,East & mid jutland,Jutland,2.0,2.08,5.11
2003-12-30,2003Q4,1196492,Summerhouse,family_sale,1962,350000,0.0,5,89.0,3932.5842,Indelukket 35,4060,Kirke Såby,Other islands,Zealand,2.0,2.08,5.11
2003-12-30,2003Q4,1196482,Villa,auction,1976,1500000,0.0,2,60.0,25000.0,Præstevejen 33B,9940,Læsø,North jutland,Jutland,2.0,2.08,5.11
2003-12-29,2003Q4,1196531,Farm,family_sale,1872,2500000,0.0,5,133.0,18796.992,Glismosevej 24,8544,Mørke,East & mid jutland,Jutland,2.0,2.08,5.11
2003-12-29,2003Q4,1196567,Villa,regular_sale,2012,750000,0.0,4,132.0,5681.8184,Aster Teglgårdsvej 11,8800,Viborg,East & mid jutland,Jutland,2.0,2.08,5.11
2003-12-29,2003Q4,1196565,Apartment,family_sale,1936,675000,0.0,2,59.0,11440.678,"Johan Kellers Vej 30, 3. tv",2450,København SV,"Capital, Copenhagen",Zealand,2.0,2.08,5.11
2003-12-29,2003Q4,1196510,Summerhouse,family_sale,1979,705500,0.0,5,124.0,5689.516,Poppelvænget 34,5631,Ebberup,Fyn & islands,Fyn & islands,2.0,2.08,5.11
2003-12-29,2003Q4,1196574,Villa,regular_sale,1973,1125000,0.0,6,185.0,6081.081,Højvangen 26,4470,Svebølle,Other islands,Zealand,2.0,2.08,5.11
2003-12-29,2003Q4,1196517,Villa,regular_sale,1967,1360000,0.0,7,190.0,7157.8945,Heimdalsvej 12,4200,Slagelse,Other islands,Zealand,2.0,2.08,5.11
2003-12-28,2003Q4,1196684,Villa,other_sale,1900,4500000,0.0,6,175.0,25714.285,Frijsenborgvej 105,8450,Hammel,East & mid jutland,Jutland,2.0,2.08,5.11
2003-12-28,2003Q4,1196659,Villa,regular_sale,1960,1230000,0.0,4,142.0,8661.972,Johs Buchholtz Vej 14,7600,Struer,South jutland,Jutland,2.0,2.08,5.11
2003-12-28,2003Q4,1196594,Villa,regular_sale,1969,875000,0.0,4,98.0,8928.571,Bekkasinvej 5,5210,Odense NV,Fyn & islands,Fyn & islands,2.0,2.08,5.11
2003-12-28,2003Q4,1196588,Villa,other_sale,1875,4500000,0.0,6,129.0,34883.723,Linen 98,8450,Hammel,East & mid jutland,Jutland,2.0,2.08,5.11
2003-12-28,2003Q4,1196584,Villa,regular_sale,1942,1025000,0.0,5,120.0,8541.667,Sankt Hans Vej 6A,5700,Svendborg,Fyn & islands,Fyn & islands,2.0,2.08,5.11
2003-12-28,2003Q4,1196612,Villa,other_sale,1900,4500000,0.0,6,125.0,36000.0,Pøt Møllevej 25,8450,Hammel,East & mid jutland,Jutland,2.0,2.08,5.11
2003-12-27,2003Q4,1196708,Villa,family_sale,1974,1200000,0.0,6,172.0,6976.744,Blomsterhaven 52,4300,Holbæk,Other islands,Zealand,2.0,2.08,5.11
2003-12-27,2003Q4,1196707,Villa,regular_sale,2005,500000,0.0,4,154.0,3246.7532,Skørpingevej 2,4200,Slagelse,Other islands,Zealand,2.0,2.08,5.11
2003-12-26,2003Q4,1196750,Summerhouse,family_sale,1986,250750,0.0,4,60.0,4179.1665,Møllehøj 16,8420,Knebel,East & mid jutland,Jutland,2.0,2.08,5.11
2003-12-26,2003Q4,1196736,Summerhouse,regular_sale,1972,890000,0.0,4,86.0,10348.837,Slåenvej 5,9981,Jerup,North jutland,Jutland,2.0,2.08,5.11
2003-12-25,2003Q4,1196765,Summerhouse,family_sale,1974,340000,0.0,3,56.0,6071.4287,Troldhøjen 8,4400,Kalundborg,Other islands,Zealand,2.0,2.08,5.11
2003-12-25,2003Q4,1196762,Farm,family_sale,1877,2890000,0.0,9,230.0,12565.218,Kjeldbækvej 22,8300,Odder,East & mid jutland,Jutland,2.0,2.08,5.11
