date,quarter,house_id,house_type,sales_type,year_build,purchase_price,%_change_between_offer_and_purchase,no_rooms,sqm,sqm_price,address,zip_code,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%
2008-12-31,2008Q4,985766,Villa,family_sale,1902,2500000,0.0,7,304.0,8223.685,Thors AllÃ© 20,4673,Rødvig Stevns,Other islands,Zealand,4.25,3.42,6.52
2008-12-31,2008Q4,985772,Villa,regular_sale,1975,2500000,-7.0,4,142.0,17605.635,Vesterled 10,3650,Alstykke,North Zealand,Zealand,4.25,3.42,6.52
2008-12-30,2008Q4,985791,Apartment,regular_sale,1954,530000,0.0,3,81.0,6543.21,"Skrødstrupvej 17, 1",9550,Mariager,North jutland,Jutland,4.25,3.42,6.52
2008-12-30,2008Q4,985815,Summerhouse,family_sale,1966,1402500,0.0,4,53.0,26462.264,Tusindfrydvej 13,3210,Vejby,North Zealand,Zealand,4.25,3.42,6.52
2008-12-30,2008Q4,985783,Farm,family_sale,1911,4914432,0.0,8,233.0,21091.982,Assenbøllevej 69,5492,Vissenbjerg,Fyn & islands,Fyn & islands,4.25,3.42,6.52
2008-12-29,2008Q4,985854,Villa,other_sale,1969,672500,0.0,4,127.0,5295.2754,Fællesskabsvej 53,4900,Nakskov,Other islands,Zealand,4.25,3.42,6.52
2008-12-29,2008Q4,985840,Apartment,family_sale,1921,910000,0.0,2,74.0,12297.297,"Sofievej 22, 1",9900,Frederikshavn,North jutland,Jutland,4.25,3.42,6.52
2008-12-28,2008Q4,985880,Villa,regular_sale,1974,1675000,0.0,5,146.0,11472.603,Rugvænget 19,4690,Haslev,Other islands,Zealand,4.25,3.42,6.52
2008-12-28,2008Q4,985939,Apartment,regular_sale,1900,1287238,0.0,6,195.0,6601.2207,"Strandvej 30, st",4573,Højby,Other islands,Zealand,4.25,3.42,6.52
2008-12-28,2008Q4,985890,Villa,regular_sale,1932,535000,0.0,5,137.0,3905.1094,Byrstedvej 14,9541,Suldrup,North jutland,Jutland,4.25,3.42,6.52
2008-12-28,2008Q4,985915,Villa,regular_sale,2010,400000,0.0,6,179.0,2234.637,Boghvedevej 1,8920,Randers NV,East & mid jutland,Jutland,4.25,3.42,6.52
2008-12-27,2008Q4,985957,Summerhouse,family_sale,1982,2500000,0.0,4,93.0,26881.72,Egevænget 14,5900,Rudkøbing,Fyn & islands,Fyn & islands,4.25,3.42,6.52
2008-12-27,2008Q4,985961,Apartment,regular_sale,1972,425000,-14.0,2,59.0,7203.3896,"Skelvangsvej 145, st. tv",8920,Randers NV,East & mid jutland,Jutland,4.25,3.42,6.52
2008-12-27,2008Q4,985959,Villa,family_sale,1912,587788,0.0,8,244.0,2408.9673,Sjellevej 94A,8450,Hammel,East & mid jutland,Jutland,4.25,3.42,6.52
2008-12-26,2008Q4,985977,Apartment,regular_sale,1900,4816270,0.0,3,90.0,53514.11,Katedralvej 70E,4780,Stege,Other islands,Zealand,4.25,3.42,6.52
2008-12-25,2008Q4,986000,Summerhouse,family_sale,1970,1488000,0.0,3,55.0,27054.545,Horntoftevej 8,6857,Blåvand,South jutland,Jutland,4.25,3.42,6.52
2008-12-23,2008Q4,986017,Summerhouse,regular_sale,2009,1700000,-10.0,3,58.0,29310.346,Brønshøj Strandvej 5,4500,Nykøbing Sj,Other islands,Zealand,4.25,3.42,6.52
2008-12-22,2008Q4,986051,Apartment,regular_sale,1930,1525000,-15.0,3,80.0,19062.5,"Ãbyvej 51, st",8230,Ãbyhøj,East & mid jutland,Jutland,4.25,3.42,6.52
2008-12-22,2008Q4,986023,Villa,regular_sale,1983,1785000,-4.0,5,180.0,9916.667,Fasanvej 41,7600,Struer,South jutland,Jutland,4.25,3.42,6.52
2008-12-22,2008Q4,986040,Apartment,other_sale,1970,320800,0.0,2,56.0,5728.5713,"Olfert Fischers Vej 27D, st",9900,Frederikshavn,North jutland,Jutland,4.25,3.42,6.52
2008-12-21,2008Q4,986200,Villa,regular_sale,1969,953500,0.0,7,185.0,5154.054,Fasanvej 1,7400,Herning,South jutland,Jutland,4.25,3.42,6.52
2008-12-21,2008Q4,986114,Villa,regular_sale,1984,2195000,0.0,5,165.0,13303.03,Kalundborgvej 247C,4300,Holbæk,Other islands,Zealand,4.25,3.42,6.52
2008-12-21,2008Q4,986138,Villa,regular_sale,1943,2900000,-6.0,6,145.0,20000.0,Hulvejen 1,7500,Holstebro,South jutland,Jutland,4.25,3.42,6.52
2008-12-20,2008Q4,986222,Summerhouse,regular_sale,1986,1080000,-4.0,4,76.0,14210.526,Rødhus Kirkevej 4,9490,Pandrup,North jutland,Jutland,4.25,3.42,6.52
2008-12-20,2008Q4,986216,Villa,regular_sale,2000,3300000,-16.0,4,184.0,17934.783,Holmbovej 34,9900,Frederikshavn,North jutland,Jutland,4.25,3.42,6.52
2008-12-19,2008Q4,986253,Summerhouse,regular_sale,2019,2200000,0.0,3,85.0,25882.354,Sandstien 2,4736,Karrebæksminde,Other islands,Zealand,4.25,3.42,6.52
2008-12-18,2008Q4,986335,Villa,family_sale,1951,836000,0.0,3,74.0,11297.297,Skovstien 6,7200,Grindsted,South jutland,Jutland,4.25,3.42,6.52
2008-12-18,2008Q4,986289,Villa,family_sale,1902,1036000,0.0,7,222.0,4666.6665,Bredgade 15,7250,Hejnsvig,South jutland,Jutland,4.25,3.42,6.52
2008-12-18,2008Q4,986311,Villa,regular_sale,1946,1350000,-3.0,5,105.0,12857.143,Tunnelvej 15,5690,Tommerup,Fyn & islands,Fyn & islands,4.25,3.42,6.52
2008-12-18,2008Q4,986287,Summerhouse,family_sale,1961,600000,0.0,3,72.0,8333.333,Lærkedalen 11,6950,Ringkøbing,South jutland,Jutland,4.25,3.42,6.52
2008-12-17,2008Q4,986424,Villa,family_sale,1974,750000,0.0,3,76.0,9868.421,Havnsø Møllevej 3B,4591,Føllenslev,Other islands,Zealand,4.25,3.42,6.52
2008-12-17,2008Q4,986438,Villa,regular_sale,2009,339379,0.0,6,200.0,1696.895,Grønningen 1G,6740,Bramming,South jutland,Jutland,4.25,3.42,6.52
2008-12-17,2008Q4,986437,Apartment,other_sale,1920,411600,0.0,3,104.0,3957.6924,"Harald Fischers Vej 24, st. tv",9480,Løkken,North jutland,Jutland,4.25,3.42,6.52
