date,quarter,house_id,house_type,sales_type,year_build,purchase_price,%_change_between_offer_and_purchase,no_rooms,sqm,sqm_price,address,zip_code,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%
2006-12-31,2006Q4,1065780,Villa,regular_sale,2008,1375000,0.0,5,156.0,8814.103,Augustas Vænge 18,8660,Skanderborg,East & mid jutland,Jutland,3.0,1.92,5.14
2006-12-31,2006Q4,1065781,Apartment,regular_sale,2007,2350984,0.0,3,90.0,26122.045,"Bækholmen 44, 1. a",2760,Måløv,"Capital, Copenhagen",Zealand,3.0,1.92,5.14
2006-12-31,2006Q4,1065778,Apartment,regular_sale,1907,1095000,0.0,2,84.0,13035.714,"Dybbølgade 18, 1",6400,Sønderborg,South jutland,Jutland,3.0,1.92,5.14
2006-12-31,2006Q4,1065680,Apartment,regular_sale,1903,5665000,0.0,4,97.0,58402.062,"Dannebrogsgade 6A, st",8800,Viborg,East & mid jutland,Jutland,3.0,1.92,5.14
2006-12-31,2006Q4,1065800,Villa,other_sale,2004,1208663,0.0,6,171.0,7068.2046,Ravnekærlund 23,5800,Nyborg,Fyn & islands,Fyn & islands,3.0,1.92,5.14
2006-12-31,2006Q4,1065760,Villa,regular_sale,1958,1109045,0.0,5,190.0,5837.079,Ole Rømersvej 3,7100,Vejle,South jutland,Jutland,3.0,1.92,5.14
2006-12-31,2006Q4,1065753,Villa,family_sale,1980,824500,0.0,5,141.0,5847.5176,Hjejlevej 4,9560,Hadsund,North jutland,Jutland,3.0,1.92,5.14
2006-12-31,2006Q4,1065672,Apartment,regular_sale,1986,864937,0.0,2,69.0,12535.318,Slotsbakken 216,2970,Hørsholm,"Capital, Copenhagen",Zealand,3.0,1.92,5.14
2006-12-31,2006Q4,1065785,Villa,regular_sale,1980,1637001,0.0,5,179.0,9145.257,Norgesvej 14,9500,Hobro,North jutland,Jutland,3.0,1.92,5.14
2006-12-31,2006Q4,1065773,Villa,regular_sale,1984,2125000,0.0,5,125.0,17000.0,Lyngbakken 36,8660,Skanderborg,East & mid jutland,Jutland,3.0,1.92,5.14
2006-12-30,2006Q4,1065814,Summerhouse,family_sale,1930,2150000,0.0,4,120.0,17916.666,Fyrstuevej 3,9990,Skagen,North jutland,Jutland,3.0,1.92,5.14
2006-12-30,2006Q4,1065808,Summerhouse,family_sale,1973,850000,0.0,3,70.0,12142.857,Højgårdsvej 2,4200,Slagelse,Other islands,Zealand,3.0,1.92,5.14
2006-12-30,2006Q4,1065826,Summerhouse,family_sale,1966,1070000,0.0,7,121.0,8842.976,Gaulagervej 3,4300,Holbæk,Other islands,Zealand,3.0,1.92,5.14
2006-12-30,2006Q4,1065836,Summerhouse,other_sale,2004,1337868,0.0,3,90.0,14865.2,"Ndr. Strandvej 3L, 1",8400,Ebeltoft,East & mid jutland,Jutland,3.0,1.92,5.14
2006-12-29,2006Q4,1065860,Villa,family_sale,1967,1600000,0.0,10,348.0,4597.701,P.S. Krøyers Vej 21,8270,Højbjerg,East & mid jutland,Jutland,3.0,1.92,5.14
2006-12-29,2006Q4,1065872,Summerhouse,regular_sale,1978,735000,-1.0,4,80.0,9187.5,Blåbærvej 7,7600,Struer,South jutland,Jutland,3.0,1.92,5.14
2006-12-28,2006Q4,1065969,Apartment,other_sale,1910,2850000,0.0,5,200.0,14250.0,"Voldbyvej 14A, 1. 7",8464,Galten,East & mid jutland,Jutland,3.0,1.92,5.14
2006-12-28,2006Q4,1065950,Villa,regular_sale,1930,4600000,0.0,6,179.0,25698.324,Grønvangen 10,2720,Vanløse,"Capital, Copenhagen",Zealand,3.0,1.92,5.14
2006-12-28,2006Q4,1065897,Farm,other_sale,1906,5260000,0.0,11,412.0,12766.99,Munkholmvej 5,8870,Langå,East & mid jutland,Jutland,3.0,1.92,5.14
2006-12-28,2006Q4,1065965,Apartment,other_sale,1910,2850000,0.0,3,108.0,26388.889,Voldbyvej 14A. 3,8464,Galten,East & mid jutland,Jutland,3.0,1.92,5.14
2006-12-28,2006Q4,1065951,Villa,regular_sale,1964,700000,0.0,4,140.0,5000.0,Kløvermarken 18,6430,Nordborg,South jutland,Jutland,3.0,1.92,5.14
2006-12-28,2006Q4,1065968,Apartment,other_sale,1910,2850000,0.0,3,108.0,26388.889,Voldbyvej 14A. 2,8464,Galten,East & mid jutland,Jutland,3.0,1.92,5.14
2006-12-28,2006Q4,1065931,Apartment,regular_sale,1924,2200000,0.0,3,79.0,27848.102,"Gl Kirkevej 3, st",4300,Holbæk,Other islands,Zealand,3.0,1.92,5.14
