date,quarter,house_id,house_type,sales_type,year_build,purchase_price,%_change_between_offer_and_purchase,no_rooms,sqm,sqm_price,address,zip_code,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%
2021-12-31,2021Q4,215894,Farm,family_sale,1927,8651700,0.0,9,245.0,35313.062,Sollerupvej 4,5600,Faaborg,Fyn & islands,Fyn & islands,0.0,1.85,1.47
2021-12-31,2021Q4,215885,Farm,family_sale,1937,6162500,0.0,8,219.0,28139.27,Tvedvej 69,7620,Lemvig,South jutland,Jutland,0.0,1.85,1.47
2021-12-31,2021Q4,215876,Villa,regular_sale,1934,2615000,0.0,4,145.0,18034.482,Ternevej 7,7500,Holstebro,South jutland,Jutland,0.0,1.85,1.47
2021-12-31,2021Q4,215933,Villa,regular_sale,1929,6325000,-3.0,6,160.0,39531.25,Skovbakkevej 5,9000,Aalborg,North jutland,Jutland,0.0,1.85,1.47
2021-12-30,2021Q4,216044,Villa,regular_sale,1922,1000000,0.0,3,90.0,11111.111,Gl. Ringkøbingvej 24,7400,Herning,South jutland,Jutland,0.0,1.85,1.47
2021-12-29,2021Q4,216186,Summerhouse,family_sale,2015,850000,0.0,5,130.0,6538.4614,Lyngvej 14,9492,Blokhus,North jutland,Jutland,0.0,1.85,1.47
2021-12-29,2021Q4,216199,Villa,regular_sale,1995,3200000,0.0,5,158.0,20253.164,Hasselvej 7,4690,Haslev,Other islands,Zealand,0.0,1.85,1.47
2021-12-29,2021Q4,216110,Apartment,regular_sale,1904,3750000,0.0,3,100.0,37500.0,"Løngang 33, 2",6400,Sønderborg,South jutland,Jutland,0.0,1.85,1.47
2021-12-29,2021Q4,216266,Villa,regular_sale,1969,11800000,-2.0,8,239.0,49372.387,Søvej 4,2880,Bagsværd,"Capital, Copenhagen",Zealand,0.0,1.85,1.47
2021-12-29,2021Q4,216265,Apartment,regular_sale,1981,750000,-11.0,2,73.0,10273.973,"Slotsgade 7, 1. th",6100,Haderslev,South jutland,Jutland,0.0,1.85,1.47
2021-12-29,2021Q4,216208,Villa,regular_sale,1937,910000,-9.0,5,112.0,8125.0,Dejret Bygade 35,8420,Knebel,East & mid jutland,Jutland,0.0,1.85,1.47
