date,quarter,house_id,house_type,sales_type,year_build,purchase_price,%_change_between_offer_and_purchase,no_rooms,sqm,sqm_price,address,zip_code,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%
2019-12-31,2019Q4,440399,Farm,family_sale,1877,575000,0.0,6,204.0,2818.6274,Floutrupvej 33,7870,Roslev,South jutland,Jutland,0.0,0.76,1.35
2019-12-31,2019Q4,440463,Villa,regular_sale,2022,735000,0.0,5,288.0,2552.0833,Elsegårdevej 37C,8400,Ebeltoft,East & mid jutland,Jutland,0.0,0.76,1.35
2019-12-31,2019Q4,440354,Farm,family_sale,1920,6757500,0.0,3,144.0,46927.082,Vester Feldborgvej 1,7500,Holstebro,South jutland,Jutland,0.0,0.76,1.35
2019-12-31,2019Q4,440373,Townhouse,regular_sale,1916,600000,0.0,3,62.0,9677.419,Nørrebro 35A,7900,Nykøbing M,South jutland,Jutland,0.0,0.76,1.35
2019-12-31,2019Q4,440457,Apartment,family_sale,1902,1700000,0.0,4,96.0,17708.334,"Silkeborgvej 48, st",8653,Them,East & mid jutland,Jutland,0.0,0.76,1.35
2019-12-31,2019Q4,440374,Townhouse,family_sale,1964,3910000,0.0,3,63.0,62063.492,Teglværksvej 9,7442,Engesvang,South jutland,Jutland,0.0,0.76,1.35
2019-12-31,2019Q4,440414,Apartment,regular_sale,1650,3200000,0.0,2,75.0,42666.668,"Magstræde 17, 1. tv",1204,København K,"Capital, Copenhagen",Zealand,0.0,0.76,1.35
2019-12-31,2019Q4,440406,Villa,family_sale,1972,11550000,0.0,5,222.0,52027.027,Tornsagervej 19,7000,Fredericia,South jutland,Jutland,0.0,0.76,1.35
2019-12-30,2019Q4,440477,Villa,regular_sale,1968,2400000,-20.0,5,141.0,17021.277,Bækmosen 3,2670,Greve,"Capital, Copenhagen",Zealand,0.0,0.76,1.35
2019-12-30,2019Q4,440512,Townhouse,family_sale,1985,892500,0.0,3,72.0,12395.833,Centerparken 119,8700,Horsens,East & mid jutland,Jutland,0.0,0.76,1.35
2019-12-30,2019Q4,440509,Townhouse,regular_sale,2020,2395000,0.0,3,120.0,19958.334,Kronhjorten 142,9530,Støvring,North jutland,Jutland,0.0,0.76,1.35
2019-12-29,2019Q4,440537,Farm,other_sale,1917,1400000,0.0,6,104.0,13461.538,Aster Grønskovvej 26,9750,Astervrå,North jutland,Jutland,0.0,0.76,1.35
