date,quarter,house_id,house_type,sales_type,year_build,purchase_price,%_change_between_offer_and_purchase,no_rooms,sqm,sqm_price,address,zip_code,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%
2007-12-31,2007Q4,1021561,Villa,other_sale,2010,900000,0.0,5,181.0,4972.3755,Lodsvej 50A,2650,Hvidovre,"Capital, Copenhagen",Zealand,4.0,1.69,5.7
2007-12-31,2007Q4,1021518,Apartment,other_sale,1983,747600,0.0,2,60.0,12460.0,"Valhøjs Alle 90, 1. 4",2610,Rødovre,"Capital, Copenhagen",Zealand,4.0,1.69,5.7
2007-12-30,2007Q4,1021623,Apartment,regular_sale,1890,3600000,-3.0,3,88.0,40909.09,"Arkildsgade 38, 1",5700,Svendborg,Fyn & islands,Fyn & islands,4.0,1.69,5.7
2007-12-30,2007Q4,1021616,Villa,family_sale,1974,2635000,0.0,5,79.0,33354.43,Bauersvej 11,3250,Gilleleje,North Zealand,Zealand,4.0,1.69,5.7
2007-12-30,2007Q4,1021638,Villa,regular_sale,1918,1145000,0.0,5,109.0,10504.587,Kertemindevej 79,5800,Nyborg,Fyn & islands,Fyn & islands,4.0,1.69,5.7
2007-12-30,2007Q4,1021614,Villa,regular_sale,1896,3295000,0.0,7,273.0,12069.597,Vinkelvej 14,5800,Nyborg,Fyn & islands,Fyn & islands,4.0,1.69,5.7
2007-12-30,2007Q4,1021615,Villa,family_sale,1952,1500000,0.0,5,119.0,12605.042,Dorphs Alle 56,2630,Taastrup,"Capital, Copenhagen",Zealand,4.0,1.69,5.7
2007-12-29,2007Q4,1021678,Villa,regular_sale,1978,2950000,-2.0,5,166.0,17771.084,Kragemosen 18,5250,Odense SV,Fyn & islands,Fyn & islands,4.0,1.69,5.7
2007-12-29,2007Q4,1021695,Farm,regular_sale,1908,3050000,3.0,6,231.0,13203.463,Andaksvej 44,4400,Kalundborg,Other islands,Zealand,4.0,1.69,5.7
2007-12-29,2007Q4,1021685,Villa,regular_sale,1974,1850000,0.0,4,135.0,13703.704,Skolevænget 14,4400,Kalundborg,Other islands,Zealand,4.0,1.69,5.7
2007-12-29,2007Q4,1021699,Summerhouse,regular_sale,2007,1793000,-10.0,5,120.0,14941.667,BauneAsen 7B,3210,Vejby,North Zealand,Zealand,4.0,1.69,5.7
2007-12-29,2007Q4,1021683,Villa,regular_sale,1977,1848000,0.0,4,154.0,12000.0,Bentevej 2,9520,Skørping,North jutland,Jutland,4.0,1.69,5.7
2007-12-29,2007Q4,1021701,Apartment,regular_sale,1949,1495000,0.0,3,71.0,21056.338,"Lystoftevej 20A, st. tv",2800,Kongens Lyngby,"Capital, Copenhagen",Zealand,4.0,1.69,5.7
2007-12-28,2007Q4,1021737,Villa,regular_sale,1946,3800000,-7.0,7,157.0,24203.822,Sorøvej 455,4700,Næstved,Other islands,Zealand,4.0,1.69,5.7
2007-12-28,2007Q4,1021717,Apartment,regular_sale,1920,1248000,0.0,4,106.0,11773.585,"Nyboesgade 16, 1",7100,Vejle,South jutland,Jutland,4.0,1.69,5.7
2007-12-28,2007Q4,1021719,Townhouse,regular_sale,1980,1015000,-7.0,3,91.0,11153.846,Tværmarksvej 28,4291,Ruds Vedby,Other islands,Zealand,4.0,1.69,5.7
2007-12-27,2007Q4,1021778,Summerhouse,family_sale,1972,850000,0.0,5,77.0,11038.961,Birkebovej 5,4874,Gedser,Other islands,Zealand,4.0,1.69,5.7
2007-12-27,2007Q4,1021755,Villa,regular_sale,1939,6200000,0.0,7,227.0,27312.775,Aage Bergs Vej 17,8240,Risskov,East & mid jutland,Jutland,4.0,1.69,5.7
2007-12-27,2007Q4,1021789,Villa,regular_sale,1945,715000,0.0,3,80.0,8937.5,Dyrhøjvej 7,8410,Rønde,East & mid jutland,Jutland,4.0,1.69,5.7
2007-12-26,2007Q4,1021874,Villa,regular_sale,1965,2790000,-5.0,4,125.0,22320.0,Ãmosevej 27,2610,Rødovre,"Capital, Copenhagen",Zealand,4.0,1.69,5.7
