date,quarter,house_id,house_type,sales_type,year_build,purchase_price,%_change_between_offer_and_purchase,no_rooms,sqm,sqm_price,address,zip_code,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%
1998-12-30,1998Q4,1349213,Villa,family_sale,1965,367333,0.0,6,276.0,1330.9166,Tubæk Møllevej 17,4720,Præstø,Other islands,Zealand,4.25,1.85,6.27
1998-12-30,1998Q4,1349209,Villa,regular_sale,1777,521000,0.0,13,179.0,2910.6145,Verstvej 30,6040,Egtved,South jutland,Jutland,4.25,1.85,6.27
1998-12-30,1998Q4,1349203,Farm,family_sale,1954,2210000,0.0,6,198.0,11161.616,Flinterupvej 41,4480,Store Fuglede,Other islands,Zealand,4.25,1.85,6.27
1998-12-29,1998Q4,1349257,Farm,regular_sale,1900,660000,0.0,4,80.0,8250.0,Middelfartvej 448,5491,Blommenslyst,Fyn & islands,Fyn & islands,4.25,1.85,6.27
1998-12-29,1998Q4,1349256,Villa,regular_sale,1984,869636,0.0,4,103.0,8443.068,N.R. Olsensvej 4B,3360,Liseleje,North Zealand,Zealand,4.25,1.85,6.27
1998-12-29,1998Q4,1349249,Villa,regular_sale,1911,655000,0.0,5,152.0,4309.2104,Stationsvej 6,5464,Brenderup Fyn,Fyn & islands,Fyn & islands,4.25,1.85,6.27
1998-12-28,1998Q4,1349327,Villa,family_sale,1977,890000,0.0,5,157.0,5668.79,Toften 10,4370,Store Merløse,Other islands,Zealand,4.25,1.85,6.27
1998-12-28,1998Q4,1349308,Farm,regular_sale,1915,365000,0.0,6,318.0,1147.7987,Gamle Tøndervej 11,6200,Aabenraa,South jutland,Jutland,4.25,1.85,6.27
1998-12-28,1998Q4,1349318,Villa,regular_sale,1875,600000,0.0,5,139.0,4316.547,Brund Strandvej 21,7130,Juelsminde,South jutland,Jutland,4.25,1.85,6.27
1998-12-24,1998Q4,1349408,Villa,family_sale,1950,635000,0.0,8,244.0,2602.459,Ãbyvejen 8,5881,Skårup Fyn,Fyn & islands,Fyn & islands,4.25,1.85,6.27
1998-12-23,1998Q4,1349414,Summerhouse,family_sale,1935,773500,0.0,4,80.0,9668.75,Hafavej 57,6950,Ringkøbing,South jutland,Jutland,4.25,1.85,6.27
