date,quarter,house_id,house_type,sales_type,year_build,purchase_price,%_change_between_offer_and_purchase,no_rooms,sqm,sqm_price,address,zip_code,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%
1997-12-31,1997Q4,1375825,Summerhouse,regular_sale,1962,725000,0.0,4,118.0,6144.068,Astre Strandvej 12,3730,Nexø,Bornholm,Bornholm,3.25,2.18,7.2
1997-12-30,1997Q4,1375863,Apartment,regular_sale,1952,614000,0.0,3,125.0,4912.0,"Kirkegade 18, 2. mf",8900,Randers C,East & mid jutland,Jutland,3.25,2.18,7.2
1997-12-29,1997Q4,1375911,Farm,family_sale,1932,6612000,0.0,9,170.0,38894.117,Hundebølvej 3,6630,Rødding,South jutland,Jutland,3.25,2.18,7.2
1997-12-29,1997Q4,1375904,Villa,family_sale,2007,356331,0.0,5,217.0,1642.0784,Halsvej 31,5400,Bogense,Fyn & islands,Fyn & islands,3.25,2.18,7.2
1997-12-29,1997Q4,1375878,Farm,regular_sale,1934,822000,0.0,2,134.0,6134.328,Asselkærvej 2,7860,Spøttrup,South jutland,Jutland,3.25,2.18,7.2
1997-12-27,1997Q4,1375995,Villa,regular_sale,1966,1022600,0.0,4,119.0,8593.277,Hvedholmvænget 3,5230,Odense M,Fyn & islands,Fyn & islands,3.25,2.18,7.2
1997-12-25,1997Q4,1376031,Villa,regular_sale,1923,1109000,0.0,4,145.0,7648.276,Amager Landevej 39,2770,Kastrup,"Capital, Copenhagen",Zealand,3.25,2.18,7.2
1997-12-22,1997Q4,1376085,Villa,regular_sale,1969,1335903,0.0,5,158.0,8455.082,Søparken 80,5260,Odense S,Fyn & islands,Fyn & islands,3.25,2.18,7.2
1997-12-22,1997Q4,1376069,Villa,regular_sale,1950,415000,0.0,6,150.0,2766.6667,Bredgade 92,6920,Videbæk,South jutland,Jutland,3.25,2.18,7.2
1997-12-22,1997Q4,1376109,Apartment,regular_sale,1906,2087914,0.0,3,77.0,27115.766,"Samsøgade 56, 2",8000,Aarhus C,East & mid jutland,Jutland,3.25,2.18,7.2
1997-12-22,1997Q4,1376086,Villa,regular_sale,1998,345000,0.0,5,154.0,2240.2598,Mårvej 24,8660,Skanderborg,East & mid jutland,Jutland,3.25,2.18,7.2
1997-12-22,1997Q4,1376057,Apartment,regular_sale,1910,600000,0.0,3,105.0,5714.2856,"Skibbrogade 33, 2",6100,Haderslev,South jutland,Jutland,3.25,2.18,7.2
1997-12-21,1997Q4,1376186,Villa,regular_sale,1999,1332325,0.0,5,150.0,8882.167,Ãdalshøjen 6,8800,Viborg,East & mid jutland,Jutland,3.25,2.18,7.2
1997-12-21,1997Q4,1376230,Apartment,other_sale,1927,1200000,0.0,4,135.0,8888.889,"Hovedgaden 437C, 1",2640,Hedehusene,"Capital, Copenhagen",Zealand,3.25,2.18,7.2
1997-12-21,1997Q4,1376164,Villa,regular_sale,1895,350000,0.0,8,247.0,1417.004,Dalvej 70,9740,Jerslev J,North jutland,Jutland,3.25,2.18,7.2
1997-12-21,1997Q4,1376218,Summerhouse,regular_sale,1992,442500,0.0,3,94.0,4707.447,Høve Stræde 36,4550,Asnæs,Other islands,Zealand,3.25,2.18,7.2
1997-12-21,1997Q4,1376129,Apartment,regular_sale,1884,3500000,0.0,2,61.0,57377.05,"Guldbergsgade 21, st. th",2200,København N,"Capital, Copenhagen",Zealand,3.25,2.18,7.2
1997-12-21,1997Q4,1376202,Townhouse,regular_sale,1988,807000,0.0,4,108.0,7472.222,Hesseløvej 12,7400,Herning,South jutland,Jutland,3.25,2.18,7.2
1997-12-21,1997Q4,1376206,Farm,regular_sale,2007,1000000,0.0,6,238.0,4201.6807,Skalstrupvej 42,7570,Vemb,South jutland,Jutland,3.25,2.18,7.2
1997-12-21,1997Q4,1376172,Townhouse,regular_sale,1817,1100452,0.0,3,63.0,17467.492,Møllestien 45,8000,Aarhus C,East & mid jutland,Jutland,3.25,2.18,7.2
1997-12-21,1997Q4,1376149,Villa,regular_sale,1966,1269000,0.0,5,128.0,9914.0625,Ãkandevej 3,8260,Viby J,East & mid jutland,Jutland,3.25,2.18,7.2
1997-12-21,1997Q4,1376228,Villa,regular_sale,1997,1028354,0.0,4,118.0,8714.864,Pilagervej 21,4200,Slagelse,Other islands,Zealand,3.25,2.18,7.2
1997-12-20,1997Q4,1376242,Villa,regular_sale,1961,1474100,0.0,4,167.0,8826.946,Brinken 16A,4600,Køge,Other islands,Zealand,3.25,2.18,7.2
1997-12-20,1997Q4,1376247,Apartment,regular_sale,1939,686246,0.0,3,67.0,10242.478,"Ordrupvej 46B, 1. tv",2920,Charlottenlund,"Capital, Copenhagen",Zealand,3.25,2.18,7.2
1997-12-20,1997Q4,1376250,Farm,regular_sale,1930,880750,0.0,7,191.0,4611.2563,Helsingevej 14,4281,Gørlev,Other islands,Zealand,3.25,2.18,7.2
1997-12-20,1997Q4,1376233,Villa,regular_sale,1978,1376071,0.0,7,175.0,7863.2627,Industrivej 22,6070,Christiansfeld,South jutland,Jutland,3.25,2.18,7.2
1997-12-20,1997Q4,1376261,Villa,regular_sale,1966,882000,0.0,7,161.0,5478.2607,Kofod Anchers Vej 54,3060,Espergærde,North Zealand,Zealand,3.25,2.18,7.2
1997-12-18,1997Q4,1376329,Villa,regular_sale,1973,2010000,0.0,7,176.0,11420.454,Rørhønevej 7,2970,Hørsholm,"Capital, Copenhagen",Zealand,3.25,2.18,7.2
1997-12-18,1997Q4,1376314,Townhouse,regular_sale,1893,1111000,0.0,4,122.0,9106.558,Dronningensgade 55A,7000,Fredericia,South jutland,Jutland,3.25,2.18,7.2
1997-12-18,1997Q4,1376368,Villa,regular_sale,1850,510000,0.0,4,148.0,3445.946,Brushøjvej 13,6430,Nordborg,South jutland,Jutland,3.25,2.18,7.2
1997-12-18,1997Q4,1376316,Apartment,regular_sale,1895,436000,0.0,2,71.0,6140.845,"Lodsgade 6B, st. th",9900,Frederikshavn,North jutland,Jutland,3.25,2.18,7.2
1997-12-17,1997Q4,1376540,Apartment,regular_sale,1900,3400000,0.0,2,50.0,68000.0,"Herrestræde 14A, 3",4200,Slagelse,Other islands,Zealand,3.25,2.18,7.2
1997-12-17,1997Q4,1376432,Apartment,regular_sale,1906,1500000,0.0,3,69.0,21739.13,"Jeppe Aakjærsvej 4, st. th",7800,Skive,South jutland,Jutland,3.25,2.18,7.2
1997-12-17,1997Q4,1376632,Apartment,regular_sale,1900,1500000,0.0,3,62.0,24193.549,"Karolinegade 3, 2. tv",7800,Skive,South jutland,Jutland,3.25,2.18,7.2
1997-12-17,1997Q4,1376441,Apartment,regular_sale,1938,3790000,0.0,2,67.0,56567.164,"Silkeborgvej 257A, 2. th",8230,Ãbyhøj,East & mid jutland,Jutland,3.25,2.18,7.2
1997-12-17,1997Q4,1376474,Villa,regular_sale,1965,1599275,0.0,4,131.0,12208.206,Hultoften 31,2630,Taastrup,"Capital, Copenhagen",Zealand,3.25,2.18,7.2
1997-12-17,1997Q4,1376404,Villa,regular_sale,1974,757000,0.0,4,125.0,6056.0,Ãstrupkrogen 11,8500,Grenaa,East & mid jutland,Jutland,3.25,2.18,7.2
1997-12-17,1997Q4,1376376,Summerhouse,regular_sale,1972,675000,0.0,4,161.0,4192.5464,Kybehuse 133,7870,Roslev,South jutland,Jutland,3.25,2.18,7.2
1997-12-17,1997Q4,1376562,Apartment,regular_sale,1918,850000,0.0,2,54.0,15740.741,"Brårupvej 47, 1. th",7800,Skive,South jutland,Jutland,3.25,2.18,7.2
1997-12-17,1997Q4,1376463,Apartment,regular_sale,1896,3790000,0.0,3,76.0,49868.42,"Silkeborgvej 257B, 1",8230,Ãbyhøj,East & mid jutland,Jutland,3.25,2.18,7.2
1997-12-17,1997Q4,1376532,Apartment,regular_sale,1939,675000,0.0,3,65.0,10384.615,"Skovbakken 27, 1",7800,Skive,South jutland,Jutland,3.25,2.18,7.2
