date,quarter,house_id,house_type,sales_type,year_build,purchase_price,%_change_between_offer_and_purchase,no_rooms,sqm,sqm_price,address,zip_code,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%
1995-12-31,1995Q4,1425546,Villa,regular_sale,1936,717520,0.0,5,142.0,5052.9575,Lundehusvej 4,2680,Solrød Strand,"Capital, Copenhagen",Zealand,5.0,2.13,9.09
1995-12-30,1995Q4,1425590,Summerhouse,regular_sale,1991,920000,0.0,6,100.0,9200.0,S. Jonassens Vej 30,8400,Ebeltoft,East & mid jutland,Jutland,5.0,2.13,9.09
1995-12-29,1995Q4,1425607,Villa,regular_sale,1977,624000,0.0,4,134.0,4656.7163,Trekanten 9,6855,Outrup,South jutland,Jutland,5.0,2.13,9.09
1995-12-29,1995Q4,1425611,Villa,regular_sale,1948,956000,0.0,4,134.0,7134.328,Strandlodsvej 21,4600,Køge,Other islands,Zealand,5.0,2.13,9.09
1995-12-29,1995Q4,1425618,Farm,family_sale,1846,1453500,0.0,6,380.0,3825.0,Havensvej 25,9300,Sæby,North jutland,Jutland,5.0,2.13,9.09
1995-12-28,1995Q4,1425710,Villa,regular_sale,1973,562000,0.0,5,124.0,4532.2583,Solsikkevej 6,7280,Sønder Felding,South jutland,Jutland,5.0,2.13,9.09
1995-12-28,1995Q4,1425669,Villa,regular_sale,1899,300000,0.0,4,99.0,3030.303,Mønvej 1,4720,Præstø,Other islands,Zealand,5.0,2.13,9.09
1995-12-28,1995Q4,1425694,Farm,family_sale,1969,700000,0.0,4,120.0,5833.3335,Vesterbjergevej 2,7280,Sønder Felding,South jutland,Jutland,5.0,2.13,9.09
1995-12-28,1995Q4,1425674,Farm,family_sale,1770,282875,0.0,6,248.0,1140.625,Tingskovvej 13,5750,Ringe,Fyn & islands,Fyn & islands,5.0,2.13,9.09
1995-12-28,1995Q4,1425670,Farm,regular_sale,1910,560000,0.0,3,120.0,4666.6665,Kåstrup Holmevej 1,4400,Kalundborg,Other islands,Zealand,5.0,2.13,9.09
1995-12-28,1995Q4,1425676,Villa,regular_sale,1936,272000,0.0,6,114.0,2385.9648,Søndre Bygade 9,9280,Storvorde,North jutland,Jutland,5.0,2.13,9.09
1995-12-28,1995Q4,1425683,Apartment,regular_sale,1938,595000,0.0,3,63.0,9444.444,"Jensløvs Tværvej 13, 2. tv",2920,Charlottenlund,"Capital, Copenhagen",Zealand,5.0,2.13,9.09
1995-12-28,1995Q4,1425689,Farm,regular_sale,1942,1446290,0.0,7,194.0,7455.103,Bjergskovvej 9,4330,Hvalsø,Other islands,Zealand,5.0,2.13,9.09
1995-12-27,1995Q4,1425716,Summerhouse,regular_sale,1985,298000,0.0,4,70.0,4257.143,Ildervej 16,6893,Hemmet,South jutland,Jutland,5.0,2.13,9.09
1995-12-27,1995Q4,1425731,Summerhouse,family_sale,1976,297500,0.0,4,59.0,5042.373,Fuglsø Hede 9,8420,Knebel,East & mid jutland,Jutland,5.0,2.13,9.09
1995-12-27,1995Q4,1425721,Villa,regular_sale,1976,743000,0.0,6,217.0,3423.9631,Morsøvej 16A,7680,Thyborøn,South jutland,Jutland,5.0,2.13,9.09
1995-12-27,1995Q4,1425735,Townhouse,regular_sale,1972,485000,0.0,3,96.0,5052.0835,Solsikkevej 19,8700,Horsens,East & mid jutland,Jutland,5.0,2.13,9.09
1995-12-26,1995Q4,1425768,Townhouse,regular_sale,1986,650000,0.0,4,84.0,7738.095,Malmøvej 94,8600,Silkeborg,East & mid jutland,Jutland,5.0,2.13,9.09
1995-12-26,1995Q4,1425761,Villa,family_sale,1910,449879,0.0,4,163.0,2759.994,Elkær 13,8882,Fårvang,East & mid jutland,Jutland,5.0,2.13,9.09
1995-12-22,1995Q4,1425841,Villa,regular_sale,1933,523189,0.0,4,132.0,3963.553,Ãvej 8,8500,Grenaa,East & mid jutland,Jutland,5.0,2.13,9.09
1995-12-22,1995Q4,1425826,Townhouse,regular_sale,1899,520000,0.0,3,91.0,5714.2856,Gl Vestergade 4,5500,Middelfart,Fyn & islands,Fyn & islands,5.0,2.13,9.09
1995-12-21,1995Q4,1425918,Farm,regular_sale,1853,1830000,0.0,8,172.0,10639.535,Jelstrup Kirkevej 16,9480,Løkken,North jutland,Jutland,5.0,2.13,9.09
1995-12-21,1995Q4,1425890,Villa,regular_sale,1996,1220200,0.0,6,214.0,5701.869,Søndervold 305,7200,Grindsted,South jutland,Jutland,5.0,2.13,9.09
1995-12-21,1995Q4,1425884,Villa,regular_sale,1937,394183,0.0,7,160.0,2463.6438,Karlshøj 2,4733,Tappernøje,Other islands,Zealand,5.0,2.13,9.09
1995-12-21,1995Q4,1425870,Villa,regular_sale,1931,1176470,0.0,3,82.0,14347.195,Mosebakken 31,2830,Virum,"Capital, Copenhagen",Zealand,5.0,2.13,9.09
1995-12-21,1995Q4,1425906,Villa,regular_sale,1979,750000,0.0,6,152.0,4934.2104,Forsythiavej 24,6740,Bramming,South jutland,Jutland,5.0,2.13,9.09
1995-12-20,1995Q4,1426002,Summerhouse,regular_sale,1970,367000,0.0,4,59.0,6220.339,Agerhønevej 1,9982,Ãlbæk,North jutland,Jutland,5.0,2.13,9.09
1995-12-20,1995Q4,1425997,Apartment,regular_sale,1960,704000,0.0,4,117.0,6017.094,"Storegade 4, 1",6430,Nordborg,South jutland,Jutland,5.0,2.13,9.09
1995-12-20,1995Q4,1426018,Apartment,regular_sale,1900,800000,0.0,1,63.0,12698.413,"Hjallesegade 56B, st",5260,Odense S,Fyn & islands,Fyn & islands,5.0,2.13,9.09
1995-12-20,1995Q4,1425999,Apartment,regular_sale,1960,704000,0.0,4,90.0,7822.222,"Storegade 4, 2",6430,Nordborg,South jutland,Jutland,5.0,2.13,9.09
1995-12-20,1995Q4,1425982,Apartment,regular_sale,1947,480510,0.0,3,85.0,5653.0586,"Ordrupvej 78C, 1. tv",2920,Charlottenlund,"Capital, Copenhagen",Zealand,5.0,2.13,9.09
1995-12-20,1995Q4,1426026,Apartment,regular_sale,1978,2224350,0.0,7,287.0,7750.3486,"Billundvej 33C, 1",7182,Bredsten,South jutland,Jutland,5.0,2.13,9.09
1995-12-20,1995Q4,1426029,Farm,family_sale,1910,1603500,0.0,14,387.0,4143.4106,Bystævnet 10,5800,Nyborg,Fyn & islands,Fyn & islands,5.0,2.13,9.09
1995-12-20,1995Q4,1425951,Villa,family_sale,1967,475000,0.0,5,159.0,2987.4214,Ãlborgvej 691,9330,Dronninglund,North jutland,Jutland,5.0,2.13,9.09
1995-12-19,1995Q4,1426109,Villa,regular_sale,1981,1167000,0.0,4,226.0,5163.717,Heliosvej 22,9210,Aalborg SA,North jutland,Jutland,5.0,2.13,9.09
1995-12-19,1995Q4,1426076,Villa,regular_sale,1971,732000,0.0,7,191.0,3832.4607,Toften 1,7130,Juelsminde,South jutland,Jutland,5.0,2.13,9.09
1995-12-19,1995Q4,1426110,Villa,regular_sale,1968,1543787,0.0,4,122.0,12653.992,Lillenæs 45,7000,Fredericia,South jutland,Jutland,5.0,2.13,9.09
1995-12-19,1995Q4,1426096,Villa,regular_sale,1972,895000,0.0,4,137.0,6532.8467,Dalvejen 50,8600,Silkeborg,East & mid jutland,Jutland,5.0,2.13,9.09
1995-12-19,1995Q4,1426069,Apartment,regular_sale,1934,3787000,0.0,2,63.0,60111.11,"Sydbanegade 24, 1. th",6000,Kolding,South jutland,Jutland,5.0,2.13,9.09
1995-12-19,1995Q4,1426124,Villa,regular_sale,1833,575000,0.0,8,214.0,2686.9158,Skovstrupvej 18,5690,Tommerup,Fyn & islands,Fyn & islands,5.0,2.13,9.09
1995-12-18,1995Q4,1426181,Villa,regular_sale,1976,630000,0.0,4,122.0,5163.9346,Skjoldsvænge 12,6500,Vojens,South jutland,Jutland,5.0,2.13,9.09
1995-12-18,1995Q4,1426194,Villa,regular_sale,1971,435000,0.0,4,130.0,3346.1538,Hersomsvej 6,9610,Nørager,North jutland,Jutland,5.0,2.13,9.09
1995-12-18,1995Q4,1426153,Villa,regular_sale,1983,480000,0.0,3,78.0,6153.846,Carl GÃ¼nthers Vej 2B,8700,Horsens,East & mid jutland,Jutland,5.0,2.13,9.09
1995-12-17,1995Q4,1426261,Villa,regular_sale,1950,466000,0.0,6,133.0,3503.7593,Hornsyldvej 1,7140,Stouby,South jutland,Jutland,5.0,2.13,9.09
1995-12-17,1995Q4,1426251,Villa,family_sale,1975,930000,0.0,7,225.0,4133.3335,Vestervangen 5,7570,Vemb,South jutland,Jutland,5.0,2.13,9.09
1995-12-17,1995Q4,1426276,Villa,regular_sale,1983,650000,0.0,5,147.0,4421.7686,Udsholt Strandvej 143,3230,Græsted,North Zealand,Zealand,5.0,2.13,9.09
1995-12-17,1995Q4,1426246,Apartment,family_sale,1951,2193000,0.0,2,54.0,40611.11,"Vestre Ringgade 220, 5. th",8000,Aarhus C,East & mid jutland,Jutland,5.0,2.13,9.09
1995-12-17,1995Q4,1426256,Villa,regular_sale,1979,646870,0.0,5,127.0,5093.4644,Regstrupparken 56,4420,Regstrup,Other islands,Zealand,5.0,2.13,9.09
1995-12-17,1995Q4,1426254,Villa,regular_sale,1968,1600000,0.0,8,194.0,8247.423,Pilevej 12,6950,Ringkøbing,South jutland,Jutland,5.0,2.13,9.09
1995-12-17,1995Q4,1426230,Apartment,regular_sale,1910,523032,0.0,4,113.0,4628.6016,"Faaborgvej 23, st",5250,Odense SV,Fyn & islands,Fyn & islands,5.0,2.13,9.09
1995-12-17,1995Q4,1426234,Villa,regular_sale,1954,1295000,0.0,5,173.0,7485.5493,Geelsdalen 12,2830,Virum,"Capital, Copenhagen",Zealand,5.0,2.13,9.09
1995-12-17,1995Q4,1426226,Villa,regular_sale,1970,768000,0.0,5,150.0,5120.0,Ãbrinken 34,7700,Thisted,South jutland,Jutland,5.0,2.13,9.09
1995-12-16,1995Q4,1426287,Villa,regular_sale,1970,858967,0.0,5,176.0,4880.494,Kirkevænget 316,8310,Tranbjerg J,East & mid jutland,Jutland,5.0,2.13,9.09
1995-12-16,1995Q4,1426296,Villa,regular_sale,1943,1615000,0.0,5,127.0,12716.535,Solbakkevej 56B,2820,Gentofte,"Capital, Copenhagen",Zealand,5.0,2.13,9.09
1995-12-15,1995Q4,1426324,Villa,regular_sale,1967,836000,0.0,5,152.0,5500.0,Borupsvej 18,9900,Frederikshavn,North jutland,Jutland,5.0,2.13,9.09
1995-12-15,1995Q4,1426337,Summerhouse,family_sale,1960,400000,0.0,6,72.0,5555.5557,Røllikevej 2,4873,Væggerløse,Other islands,Zealand,5.0,2.13,9.09
1995-12-15,1995Q4,1426335,Villa,regular_sale,1986,1293000,0.0,4,125.0,10344.0,Ny Strandvej 13,3060,Espergærde,North Zealand,Zealand,5.0,2.13,9.09
1995-12-15,1995Q4,1426319,Villa,family_sale,1967,500000,0.0,4,122.0,4098.361,Nørreriisvej 6,8382,Hinnerup,East & mid jutland,Jutland,5.0,2.13,9.09
1995-12-14,1995Q4,1426377,Townhouse,regular_sale,1800,563000,0.0,4,115.0,4895.6523,Saltværksvej 4,6720,Fanø,South jutland,Jutland,5.0,2.13,9.09
1995-12-14,1995Q4,1426372,Farm,regular_sale,1930,950000,0.0,8,217.0,4377.8804,Lille Brogårdsvej 10,5464,Brenderup Fyn,Fyn & islands,Fyn & islands,5.0,2.13,9.09
1995-12-14,1995Q4,1426376,Villa,family_sale,1972,293825,0.0,6,197.0,1491.4974,Cikorievej 21,8700,Horsens,East & mid jutland,Jutland,5.0,2.13,9.09
1995-12-14,1995Q4,1426362,Farm,regular_sale,1927,555000,0.0,7,188.0,2952.1277,Oddenvej 248,4583,Sjællands Odde,Other islands,Zealand,5.0,2.13,9.09
1995-12-14,1995Q4,1426363,Villa,regular_sale,1877,757000,0.0,7,188.0,4026.5957,Slotsalleen 6,4200,Slagelse,Other islands,Zealand,5.0,2.13,9.09
1995-12-14,1995Q4,1426341,Villa,regular_sale,1921,489050,0.0,5,121.0,4041.7356,Adelgade 5,6740,Bramming,South jutland,Jutland,5.0,2.13,9.09
1995-12-14,1995Q4,1426398,Villa,family_sale,1926,350000,0.0,9,232.0,1508.6207,Vonsyldsgade 4,9000,Aalborg,North jutland,Jutland,5.0,2.13,9.09
1995-12-14,1995Q4,1426366,Villa,regular_sale,1962,1235560,0.0,8,207.0,5968.8887,Skovhegnet 4,3460,Birkerød,North Zealand,Zealand,5.0,2.13,9.09
1995-12-14,1995Q4,1426381,Apartment,family_sale,1907,415000,0.0,2,60.0,6916.6665,Brårupvej 103,7800,Skive,South jutland,Jutland,5.0,2.13,9.09
1995-12-14,1995Q4,1426358,Villa,family_sale,1965,276250,0.0,4,125.0,2210.0,Ribesvej 1,2640,Hedehusene,"Capital, Copenhagen",Zealand,5.0,2.13,9.09
1995-12-13,1995Q4,1426470,Farm,regular_sale,1827,362500,0.0,13,500.0,725.0,Højslev Møllevej 51,9620,Aalestrup,North jutland,Jutland,5.0,2.13,9.09
1995-12-13,1995Q4,1426466,Townhouse,regular_sale,1977,1263000,0.0,4,121.0,10438.017,Ibsgården 88,4000,Roskilde,Other islands,Zealand,5.0,2.13,9.09
1995-12-13,1995Q4,1426462,Villa,other_sale,1978,378000,0.0,4,119.0,3176.4707,Fodbygårdsvej 78,4700,Næstved,Other islands,Zealand,5.0,2.13,9.09
1995-12-13,1995Q4,1426460,Summerhouse,family_sale,1974,360000,0.0,4,61.0,5901.639,Langøvej 588,5390,Martofte,Fyn & islands,Fyn & islands,5.0,2.13,9.09
1995-12-13,1995Q4,1426449,Villa,regular_sale,1920,515000,0.0,7,172.0,2994.186,Sofievej 10,9900,Frederikshavn,North jutland,Jutland,5.0,2.13,9.09
1995-12-13,1995Q4,1426463,Villa,regular_sale,1972,670000,0.0,4,122.0,5491.803,Ulvegravene 30,9800,Hjørring,North jutland,Jutland,5.0,2.13,9.09
1995-12-12,1995Q4,1426515,Villa,family_sale,1920,500000,0.0,3,88.0,5681.8184,Tannisbugtvej 109,9881,Bindslev,North jutland,Jutland,5.0,2.13,9.09
1995-12-11,1995Q4,1426593,Villa,family_sale,1963,354623,0.0,4,163.0,2175.6013,Lumbyesvej 3,8370,Hadsten,East & mid jutland,Jutland,5.0,2.13,9.09
1995-12-11,1995Q4,1426544,Villa,family_sale,1935,442000,0.0,4,150.0,2946.6667,Nyborgvej 8,5772,Kværndrup,Fyn & islands,Fyn & islands,5.0,2.13,9.09
1995-12-11,1995Q4,1426557,Townhouse,regular_sale,1901,1030000,0.0,5,130.0,7923.077,Fælledvej 6,5000,Odense C,Fyn & islands,Fyn & islands,5.0,2.13,9.09
1995-12-11,1995Q4,1426532,Villa,family_sale,1900,450000,0.0,4,133.0,3383.4587,Vesterhavsvej 53,9492,Blokhus,North jutland,Jutland,5.0,2.13,9.09
1995-12-11,1995Q4,1426553,Farm,family_sale,1975,298954,0.0,6,150.0,1993.0266,Vilstrup Bysving 5,6100,Haderslev,South jutland,Jutland,5.0,2.13,9.09
1995-12-10,1995Q4,1426659,Apartment,regular_sale,1890,325000,0.0,3,104.0,3125.0,Skovvejen 2B,6064,Jordrup,South jutland,Jutland,5.0,2.13,9.09
1995-12-10,1995Q4,1426681,Villa,regular_sale,1989,662880,0.0,6,123.0,5389.268,Dalsvinget 4,4690,Haslev,Other islands,Zealand,5.0,2.13,9.09
1995-12-10,1995Q4,1426694,Villa,regular_sale,1922,928500,0.0,7,174.0,5336.207,Næssundvej 492,7960,Karby,South jutland,Jutland,5.0,2.13,9.09
1995-12-10,1995Q4,1426676,Apartment,family_sale,1906,840267,0.0,2,40.0,21006.676,"Kystvej 3, 1. 6",7130,Juelsminde,South jutland,Jutland,5.0,2.13,9.09
1995-12-10,1995Q4,1426602,Villa,regular_sale,1933,500000,0.0,3,117.0,4273.5044,"Nørregade 33, 1",5900,Rudkøbing,Fyn & islands,Fyn & islands,5.0,2.13,9.09
