date,quarter,house_id,house_type,sales_type,year_build,purchase_price,%_change_between_offer_and_purchase,no_rooms,sqm,sqm_price,address,zip_code,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%
2024-10-24,2024Q4,16,Villa,regular_sale,1997,6500000,-3.0,5,142.0,45774.65,Spættevej 16,2680,Solrød Strand,"Capital, Copenhagen",Zealand,3.1,,
2024-10-24,2024Q4,13,Apartment,regular_sale,1885,3400000,0.0,2,46.0,73913.05,"Jakob Dannefærds Vej 10B, 4. th",1973,Frederiksberg C,"Capital, Copenhagen",Zealand,3.1,,
2024-10-23,2024Q4,60,Villa,regular_sale,1949,4550000,-4.0,4,112.0,40625.0,Vestre Plantagevej 3,2680,Solrød Strand,"Capital, Copenhagen",Zealand,3.1,,
2024-10-23,2024Q4,29,Villa,regular_sale,2001,1630000,-12.0,4,186.0,8763.44,Toftebjerg 3,4400,Kalundborg,Other islands,Zealand,3.1,,
2024-10-22,2024Q4,92,Apartment,regular_sale,1965,1975000,-10.0,3,82.0,24085.365,"Ryttergårdsvej 20, 1. 113",3520,Farum,North Zealand,Zealand,3.1,,
2024-10-22,2024Q4,82,Villa,regular_sale,1858,1850000,0.0,5,154.0,12012.987,Lehnskovvej 220,5700,Svendborg,Fyn & islands,Fyn & islands,3.1,,
2024-10-22,2024Q4,100,Summerhouse,regular_sale,1970,360000,0.0,3,42.0,8571.429,Alkærvej 9,2740,Skovlunde,"Capital, Copenhagen",Zealand,3.1,,
2024-10-21,2024Q4,125,Townhouse,family_sale,1980,700000,0.0,2,62.0,11290.322,Kirkebyen 3F,7950,Erslev,South jutland,Jutland,3.1,,
2024-10-20,2024Q4,150,Villa,regular_sale,1943,500000,0.0,6,202.0,2475.2476,Smedegade 15,6535,Branderup J,South jutland,Jutland,3.1,,
2024-10-18,2024Q4,177,Villa,regular_sale,1976,850000,-13.0,4,118.0,7203.3896,Overmarken 26,6670,Holsted,South jutland,Jutland,3.1,,
2024-10-17,2024Q4,196,Townhouse,regular_sale,1976,300000,0.0,2,67.0,4477.612,Anemonevej 7,6670,Holsted,South jutland,Jutland,3.1,,
