date,quarter,house_id,house_type,sales_type,year_build,purchase_price,%_change_between_offer_and_purchase,no_rooms,sqm,sqm_price,address,zip_code,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%
1999-12-31,1999Q4,1321551,Summerhouse,regular_sale,2001,340000,0.0,2,78.0,4358.974,Torrupvej 14,6800,Varde,South jutland,Jutland,2.75,2.5,6.6
1999-12-31,1999Q4,1321550,Villa,regular_sale,1930,331608,0.0,2,61.0,5436.197,Ãrbygade 21,4400,Kalundborg,Other islands,Zealand,2.75,2.5,6.6
1999-12-31,1999Q4,1321549,Villa,other_sale,1967,629725,0.0,6,160.0,3935.7812,Beringsvej 27,8700,Horsens,East & mid jutland,Jutland,2.75,2.5,6.6
1999-12-31,1999Q4,1321544,Villa,regular_sale,1957,1031483,0.0,4,138.0,7474.5146,Roers AllÃ© 32,5210,Odense NV,Fyn & islands,Fyn & islands,2.75,2.5,6.6
1999-12-31,1999Q4,1321548,Villa,other_sale,1880,314371,0.0,6,143.0,2198.3987,Sejetvej 2,7130,Juelsminde,South jutland,Jutland,2.75,2.5,6.6
1999-12-31,1999Q4,1321547,Villa,regular_sale,1974,535000,0.0,4,136.0,3933.8235,Sallingvej 8,9670,Løgstør,North jutland,Jutland,2.75,2.5,6.6
1999-12-31,1999Q4,1321546,Villa,regular_sale,1857,1100000,0.0,6,140.0,7857.143,Brunshusevej 27,5683,Haarby,Fyn & islands,Fyn & islands,2.75,2.5,6.6
1999-12-31,1999Q4,1321553,Farm,family_sale,1894,7134903,0.0,6,210.0,33975.73,Nørrerisvej 9,8832,Skals,East & mid jutland,Jutland,2.75,2.5,6.6
1999-12-31,1999Q4,1321552,Villa,other_sale,1962,703125,0.0,5,175.0,4017.8572,Kornvej 36,4040,Jyllinge,Other islands,Zealand,2.75,2.5,6.6
1999-12-31,1999Q4,1321559,Villa,regular_sale,1900,1741744,0.0,4,160.0,10885.9,Astergade 27D,4050,Skibby,Other islands,Zealand,2.75,2.5,6.6
1999-12-31,1999Q4,1321554,Apartment,regular_sale,1896,1175000,0.0,5,150.0,7833.3335,"Høegh-Guldbergs Gade 67, 1",8000,Aarhus C,East & mid jutland,Jutland,2.75,2.5,6.6
1999-12-31,1999Q4,1321555,Apartment,regular_sale,1896,1175000,0.0,5,150.0,7833.3335,"Høegh-Guldbergs Gade 67, 2",8000,Aarhus C,East & mid jutland,Jutland,2.75,2.5,6.6
1999-12-31,1999Q4,1321557,Farm,regular_sale,1971,2130000,0.0,8,268.0,7947.761,Louisesmindevej 1,9330,Dronninglund,North jutland,Jutland,2.75,2.5,6.6
1999-12-31,1999Q4,1321558,Townhouse,regular_sale,1967,280000,0.0,2,46.0,6086.9565,Færøgade 23I,7430,Ikast,South jutland,Jutland,2.75,2.5,6.6
1999-12-31,1999Q4,1321560,Apartment,regular_sale,1947,1741744,0.0,4,128.0,13607.375,"Astergade 27D, 1. 1",4050,Skibby,Other islands,Zealand,2.75,2.5,6.6
1999-12-31,1999Q4,1321561,Summerhouse,regular_sale,2020,300000,0.0,5,131.0,2290.0764,Peder Oxesvej 14,3300,Frederiksværk,North Zealand,Zealand,2.75,2.5,6.6
1999-12-31,1999Q4,1321562,Apartment,regular_sale,1966,726072,0.0,3,89.0,8158.1123,"Vejlegårdsparken 46, st. th",2665,Vallensbæk Strand,"Capital, Copenhagen",Zealand,2.75,2.5,6.6
1999-12-31,1999Q4,1321545,Villa,other_sale,1969,587500,0.0,5,131.0,4484.733,Egevænget 15,8362,Hørning,East & mid jutland,Jutland,2.75,2.5,6.6
1999-12-31,1999Q4,1321556,Apartment,regular_sale,1896,1175000,0.0,4,105.0,11190.477,"Høegh-Guldbergs Gade 67, 3",8000,Aarhus C,East & mid jutland,Jutland,2.75,2.5,6.6
1999-12-31,1999Q4,1321543,Apartment,regular_sale,1915,900000,0.0,3,81.0,11111.111,"Hovedgaden 21, 1",6064,Jordrup,South jutland,Jutland,2.75,2.5,6.6
1999-12-31,1999Q4,1321532,Villa,regular_sale,1923,657750,0.0,5,101.0,6512.3765,Ãrhusvej 37,8660,Skanderborg,East & mid jutland,Jutland,2.75,2.5,6.6
1999-12-31,1999Q4,1321524,Villa,regular_sale,1965,1334000,0.0,4,154.0,8662.338,Ottestoften 52,8660,Skanderborg,East & mid jutland,Jutland,2.75,2.5,6.6
1999-12-31,1999Q4,1321542,Villa,regular_sale,1927,436441,0.0,6,159.0,2744.9119,Arbækvej 1,8586,Arum Djurs,East & mid jutland,Jutland,2.75,2.5,6.6
1999-12-31,1999Q4,1321525,Villa,regular_sale,1974,1456396,0.0,9,286.0,5092.294,Fårdalssvinget 4,8600,Silkeborg,East & mid jutland,Jutland,2.75,2.5,6.6
1999-12-31,1999Q4,1321526,Villa,regular_sale,1900,520000,0.0,4,136.0,3823.5293,Bredgade 39,5492,Vissenbjerg,Fyn & islands,Fyn & islands,2.75,2.5,6.6
1999-12-31,1999Q4,1321528,Villa,other_sale,1982,900000,0.0,6,189.0,4761.905,Bomosevej 4,2970,Hørsholm,"Capital, Copenhagen",Zealand,2.75,2.5,6.6
1999-12-31,1999Q4,1321529,Farm,family_sale,1860,1035000,0.0,9,240.0,4312.5,Astergårdsvej 1,4700,Næstved,Other islands,Zealand,2.75,2.5,6.6
1999-12-31,1999Q4,1321530,Farm,family_sale,2009,315000,0.0,3,210.0,1500.0,Astergårdsvej 3,4700,Næstved,Other islands,Zealand,2.75,2.5,6.6
1999-12-31,1999Q4,1321531,Apartment,regular_sale,1895,285000,0.0,4,110.0,2590.9092,"Lindegårdsvej 17, 2. th",2920,Charlottenlund,"Capital, Copenhagen",Zealand,2.75,2.5,6.6
1999-12-31,1999Q4,1321527,Summerhouse,regular_sale,1992,2000000,0.0,6,143.0,13986.014,Nordre Strandvej 64A,3220,Tisvildeleje,North Zealand,Zealand,2.75,2.5,6.6
1999-12-31,1999Q4,1321533,Summerhouse,family_sale,1963,400000,0.0,2,62.0,6451.613,Kratvej 14,3660,Stenløse,North Zealand,Zealand,2.75,2.5,6.6
