date,quarter,house_id,house_type,sales_type,year_build,purchase_price,%_change_between_offer_and_purchase,no_rooms,sqm,sqm_price,address,zip_code,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%
1998-12-31,1998Q4,1349199,Townhouse,regular_sale,1980,996247,0.0,4,129.0,7722.8447,Degnebanken 4,4681,Herfølge,Other islands,Zealand,4.25,1.85,6.27
1998-12-31,1998Q4,1349198,Farm,family_sale,1919,440000,0.0,2,116.0,3793.1035,Rostrupvej 28,9500,Hobro,North jutland,Jutland,4.25,1.85,6.27
1998-12-31,1998Q4,1349197,Summerhouse,regular_sale,1977,320000,0.0,2,49.0,6530.6123,Vinkelhagevej 76,7620,Lemvig,South jutland,Jutland,4.25,1.85,6.27
1998-12-31,1998Q4,1349196,Farm,regular_sale,1923,1300000,0.0,8,165.0,7878.788,Skraldhedevej 11,6950,Ringkøbing,South jutland,Jutland,4.25,1.85,6.27
1998-12-31,1998Q4,1349193,Villa,regular_sale,1900,476046,0.0,8,257.0,1852.3191,Vandborgvej 5,7620,Lemvig,South jutland,Jutland,4.25,1.85,6.27
1998-12-31,1998Q4,1349195,Apartment,regular_sale,1930,734466,0.0,2,26.0,28248.691,"Kjærs Alle 14, 1. tv",6900,Skjern,South jutland,Jutland,4.25,1.85,6.27
1998-12-31,1998Q4,1349194,Apartment,regular_sale,1930,734466,0.0,4,86.0,8540.303,"Kjærs Alle 14, st",6900,Skjern,South jutland,Jutland,4.25,1.85,6.27
1998-12-31,1998Q4,1349190,Villa,regular_sale,1965,803000,0.0,4,118.0,6805.085,Bakkesvinget 35,6340,Kruså,South jutland,Jutland,4.25,1.85,6.27
1998-12-31,1998Q4,1349192,Villa,family_sale,1971,386750,0.0,4,135.0,2864.8147,Gormsvej 72,4200,Slagelse,Other islands,Zealand,4.25,1.85,6.27
1998-12-31,1998Q4,1349189,Townhouse,regular_sale,1800,680256,0.0,3,76.0,8950.737,Kirkestræde 5,4220,Korsør,Other islands,Zealand,4.25,1.85,6.27
1998-12-31,1998Q4,1349188,Villa,regular_sale,1973,327250,0.0,4,118.0,2773.3052,Tuevej 3,3310,Alsted,North Zealand,Zealand,4.25,1.85,6.27
1998-12-31,1998Q4,1349187,Villa,regular_sale,1930,1200000,0.0,6,119.0,10084.033,Monradsvej 20,8260,Viby J,East & mid jutland,Jutland,4.25,1.85,6.27
1998-12-31,1998Q4,1349186,Villa,family_sale,1905,350000,0.0,7,211.0,1658.7678,Aalborgvej 331,9362,Gandrup,North jutland,Jutland,4.25,1.85,6.27
1998-12-31,1998Q4,1349191,Villa,family_sale,1935,800000,0.0,5,179.0,4469.274,Arkturus Alle 16,2770,Kastrup,"Capital, Copenhagen",Zealand,4.25,1.85,6.27
1998-12-31,1998Q4,1349185,Villa,family_sale,1902,850000,0.0,10,66.0,12878.788,Eskilstrup Vestergade 76,4863,Eskilstrup,Other islands,Zealand,4.25,1.85,6.27
1998-12-30,1998Q4,1349219,Farm,regular_sale,1927,5500000,0.0,11,350.0,15714.286,Virketvej 42,4863,Eskilstrup,Other islands,Zealand,4.25,1.85,6.27
1998-12-30,1998Q4,1349214,Townhouse,regular_sale,1974,647000,0.0,5,132.0,4901.515,Stenvej 3,7600,Struer,South jutland,Jutland,4.25,1.85,6.27
1998-12-30,1998Q4,1349215,Villa,regular_sale,1999,255000,0.0,5,146.0,1746.5753,Skovkildeparken 92,8660,Skanderborg,East & mid jutland,Jutland,4.25,1.85,6.27
1998-12-30,1998Q4,1349216,Villa,regular_sale,1966,1357453,0.0,4,104.0,13052.433,Spicavej 5,3100,Hornbæk,North Zealand,Zealand,4.25,1.85,6.27
1998-12-30,1998Q4,1349218,Villa,regular_sale,1927,997020,0.0,9,207.0,4816.522,Ilskovvej 32,7451,Sunds,South jutland,Jutland,4.25,1.85,6.27
1998-12-30,1998Q4,1349222,Apartment,family_sale,1955,765000,0.0,2,110.0,6954.5454,"Enighedsvej 12, st. 4",2920,Charlottenlund,"Capital, Copenhagen",Zealand,4.25,1.85,6.27
1998-12-30,1998Q4,1349220,Summerhouse,regular_sale,1943,300000,0.0,4,92.0,3260.8696,Klitrosevej 10,4500,Nykøbing Sj,Other islands,Zealand,4.25,1.85,6.27
1998-12-30,1998Q4,1349221,Villa,regular_sale,1920,400000,0.0,3,180.0,2222.2222,Egevej 6,8305,Samsø,East & mid jutland,Jutland,4.25,1.85,6.27
1998-12-30,1998Q4,1349212,Villa,family_sale,1944,650000,0.0,1,31.0,20967.742,"Paghs Alle 56, kl. 2",7400,Herning,South jutland,Jutland,4.25,1.85,6.27
1998-12-30,1998Q4,1349223,Villa,regular_sale,1985,997000,0.0,6,147.0,6782.313,Solvænget 8,7470,Karup J,South jutland,Jutland,4.25,1.85,6.27
1998-12-30,1998Q4,1349213,Villa,family_sale,1965,367333,0.0,6,276.0,1330.9166,Tubæk Møllevej 17,4720,Præstø,Other islands,Zealand,4.25,1.85,6.27
1998-12-30,1998Q4,1349217,Villa,regular_sale,1966,1054000,0.0,4,124.0,8500.0,Mirabellevej 19,3630,Jægerspris,North Zealand,Zealand,4.25,1.85,6.27
1998-12-30,1998Q4,1349211,Villa,family_sale,1944,650000,0.0,3,64.0,10156.25,Paghs Alle 56,7400,Herning,South jutland,Jutland,4.25,1.85,6.27
1998-12-30,1998Q4,1349205,Villa,regular_sale,1966,799000,0.0,3,95.0,8410.526,Ryagergårdsvej 3,3200,Helsinge,North Zealand,Zealand,4.25,1.85,6.27
1998-12-30,1998Q4,1349210,Villa,family_sale,1944,650000,0.0,1,33.0,19696.969,"Paghs Alle 56, kl. 1",7400,Herning,South jutland,Jutland,4.25,1.85,6.27
1998-12-30,1998Q4,1349200,Apartment,regular_sale,1967,7825000,0.0,8,272.0,28768.383,"Frejasvej 33, 1",3400,Hillerød,North Zealand,Zealand,4.25,1.85,6.27
1998-12-30,1998Q4,1349201,Farm,family_sale,1900,2717856,0.0,9,225.0,12079.36,Holbækvej 46,4330,Hvalsø,Other islands,Zealand,4.25,1.85,6.27
1998-12-30,1998Q4,1349202,Farm,family_sale,1940,1400000,0.0,8,245.0,5714.2856,Lillemadevej 2,6430,Nordborg,South jutland,Jutland,4.25,1.85,6.27
1998-12-30,1998Q4,1349204,Apartment,family_sale,1931,732000,0.0,4,100.0,7320.0,"Kirkevænget 6A, st. th",2500,Valby,"Capital, Copenhagen",Zealand,4.25,1.85,6.27
1998-12-30,1998Q4,1349203,Farm,family_sale,1954,2210000,0.0,6,198.0,11161.616,Flinterupvej 41,4480,Store Fuglede,Other islands,Zealand,4.25,1.85,6.27
1998-12-30,1998Q4,1349206,Summerhouse,family_sale,1998,279535,0.0,3,82.0,3408.9634,Ved Havet 15,9560,Hadsund,North jutland,Jutland,4.25,1.85,6.27
1998-12-30,1998Q4,1349207,Summerhouse,regular_sale,1978,272815,0.0,2,60.0,4546.9165,Trinderupgård 92,8643,Ans By,East & mid jutland,Jutland,4.25,1.85,6.27
1998-12-30,1998Q4,1349208,Townhouse,regular_sale,1935,566666,0.0,8,138.0,4106.2754,Jægersborg Alle 204A,2820,Gentofte,"Capital, Copenhagen",Zealand,4.25,1.85,6.27
1998-12-30,1998Q4,1349209,Villa,regular_sale,1777,521000,0.0,13,179.0,2910.6145,Verstvej 30,6040,Egtved,South jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349265,Apartment,regular_sale,1873,1882000,0.0,2,61.0,30852.459,Nørregade 28B,9800,Hjørring,North jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349271,Villa,regular_sale,2015,418316,0.0,6,204.0,2050.5686,Hyldestykket 16,2970,Hørsholm,"Capital, Copenhagen",Zealand,4.25,1.85,6.27
1998-12-29,1998Q4,1349270,Farm,family_sale,1807,325000,0.0,6,318.0,1022.0126,Branderup Kirkevej 2,6535,Branderup J,South jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349269,Apartment,regular_sale,1873,1882000,0.0,2,43.0,43767.44,"Nørregade 28C, 1. tv",9800,Hjørring,North jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349268,Apartment,regular_sale,1873,1882000,0.0,2,38.0,49526.316,"Nørregade 28C, 1. th",9800,Hjørring,North jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349267,Apartment,regular_sale,1873,1882000,0.0,2,63.0,29873.016,"Nørregade 28D, st",9800,Hjørring,North jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349266,Apartment,regular_sale,1873,1882000,0.0,2,57.0,33017.543,Nørregade 28A,9800,Hjørring,North jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349259,Villa,regular_sale,1969,1073740,0.0,4,113.0,9502.124,Skolegade 34,3200,Helsinge,North Zealand,Zealand,4.25,1.85,6.27
1998-12-29,1998Q4,1349264,Townhouse,regular_sale,1956,468000,0.0,4,92.0,5086.9565,Arnevej 28,9850,Hirtshals,North jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349263,Villa,regular_sale,1950,2050000,0.0,8,252.0,8134.9204,Ãsagervej 1,8920,Randers NV,East & mid jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349262,Townhouse,family_sale,1845,4632500,0.0,3,120.0,38604.168,Knavvej 50A,6100,Haderslev,South jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349261,Farm,family_sale,1845,4632500,0.0,6,180.0,25736.111,Knavvej 50,6100,Haderslev,South jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349260,Townhouse,regular_sale,1967,445000,0.0,4,104.0,4278.846,Brinken 18,6670,Holsted,South jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349273,Villa,other_sale,1933,684544,0.0,2,64.0,10696.0,Boltonvej 14,2300,København S,"Capital, Copenhagen",Zealand,4.25,1.85,6.27
1998-12-29,1998Q4,1349272,Villa,regular_sale,1946,941616,0.0,5,118.0,7979.7964,Baldersgade 6,9000,Aalborg,North jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349257,Farm,regular_sale,1900,660000,0.0,4,80.0,8250.0,Middelfartvej 448,5491,Blommenslyst,Fyn & islands,Fyn & islands,4.25,1.85,6.27
1998-12-29,1998Q4,1349274,Townhouse,regular_sale,1890,647500,0.0,2,44.0,14715.909,Sjællandsgade 74B,8000,Aarhus C,East & mid jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349275,Villa,regular_sale,1931,864335,0.0,5,177.0,4883.2485,Sommerstedvej 14,6500,Vojens,South jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349276,Apartment,regular_sale,1891,647500,0.0,2,63.0,10277.777,"Sjællandsgade 74, st",8000,Aarhus C,East & mid jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349277,Apartment,regular_sale,1891,647500,0.0,6,120.0,5395.8335,"Sjællandsgade 74, 1",8000,Aarhus C,East & mid jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349278,Summerhouse,regular_sale,1986,615000,0.0,4,64.0,9609.375,Bøvlingbjergvej 16,9800,Hjørring,North jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349279,Apartment,regular_sale,1873,1882000,0.0,2,45.0,41822.223,"Nørregade 28D, 1",9800,Hjørring,North jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349280,Villa,regular_sale,1900,735000,0.0,9,323.0,2275.5417,Karsholtevej 46,4293,Dianalund,Other islands,Zealand,4.25,1.85,6.27
1998-12-29,1998Q4,1349281,Townhouse,regular_sale,1899,420000,0.0,7,183.0,2295.082,Badensgade 26,2300,København S,"Capital, Copenhagen",Zealand,4.25,1.85,6.27
1998-12-29,1998Q4,1349282,Villa,family_sale,1847,420000,0.0,11,333.0,1261.2612,Møllevangsvej 81,8940,Randers SV,East & mid jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349283,Farm,regular_sale,1872,6470000,0.0,12,297.0,21784.512,Hærvejen 49,4660,Store Heddinge,Other islands,Zealand,4.25,1.85,6.27
1998-12-29,1998Q4,1349284,Townhouse,regular_sale,1989,1793162,0.0,4,120.0,14943.017,Thorsvej 8B,2800,Kongens Lyngby,"Capital, Copenhagen",Zealand,4.25,1.85,6.27
1998-12-29,1998Q4,1349285,Apartment,regular_sale,1989,408333,0.0,2,63.0,6481.476,Funder Tværvej 75,8600,Silkeborg,East & mid jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349287,Farm,regular_sale,1930,1600000,0.0,4,132.0,12121.212,Nielstrupvej 46,4690,Haslev,Other islands,Zealand,4.25,1.85,6.27
1998-12-29,1998Q4,1349288,Villa,regular_sale,1950,642530,0.0,4,115.0,5587.2173,Sommerlyst 9,6630,Rødding,South jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349258,Villa,regular_sale,1934,1300000,0.0,5,173.0,7514.4507,Haslevej 34,8230,Ãbyhøj,East & mid jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349286,Apartment,regular_sale,1989,408333,0.0,2,64.0,6380.203,Funder Tværvej 81,8600,Silkeborg,East & mid jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349256,Villa,regular_sale,1984,869636,0.0,4,103.0,8443.068,N.R. Olsensvej 4B,3360,Liseleje,North Zealand,Zealand,4.25,1.85,6.27
1998-12-29,1998Q4,1349231,Apartment,regular_sale,1933,800000,0.0,2,43.0,18604.65,"Bispensgade 105, kl",9800,Hjørring,North jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349237,Villa,regular_sale,1972,971000,0.0,6,191.0,5083.7695,Mejsevænget 9,5560,Aarup,Fyn & islands,Fyn & islands,4.25,1.85,6.27
1998-12-29,1998Q4,1349236,Apartment,regular_sale,1989,408333,0.0,2,64.0,6380.203,Funder Tværvej 57,8600,Silkeborg,East & mid jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349235,Apartment,regular_sale,1988,408333,0.0,2,64.0,6380.203,Funder Tværvej 53,8600,Silkeborg,East & mid jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349234,Apartment,regular_sale,1990,408333,0.0,2,63.0,6481.476,Funder Tværvej 19,8600,Silkeborg,East & mid jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349233,Apartment,regular_sale,1933,800000,0.0,2,48.0,16666.666,"Bispensgade 105, 1",9800,Hjørring,North jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349232,Apartment,regular_sale,1933,800000,0.0,2,64.0,12500.0,"Bispensgade 105, st",9800,Hjørring,North jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349229,Villa,regular_sale,1934,790000,0.0,5,194.0,4072.165,Bredstrupvej 43,5450,Otterup,Fyn & islands,Fyn & islands,4.25,1.85,6.27
1998-12-29,1998Q4,1349239,Apartment,regular_sale,1891,258398,0.0,2,40.0,6459.95,"Møllevænget 7, 1",9870,Sindal,North jutland,Jutland,4.25,1.85,6.27
1998-12-29,1998Q4,1349228,Apartment,regular_sale,1989,408333,0.0,2,64.0,6380.203,Funder Tværvej 67,8600,Silkeborg,East & mid jutland,Jutland,4.25,1.85,6.27
